token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0481	ai_candidate	pants	light_botanical_shirt_plain_wide_pants	top,bottom	1	ivory_pale_blue_taupe	ivory,pale_blue,taupe	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.74,"loop":0.66,"melt":0.52,"jade":0.32}	细植物翻领衬衫与素浅裤自然温和，无明确传统襟领结构，不只靠花纹判JADE	unknown	米白浅蓝植物长衬衫、浅灰米宽裤、白素肩包和棕灰长靴。主上衣轻图案，下装留白；实际裤靴衔接和真人比例未知。
o0482	ai_candidate	pants	plain_dark_tank_light_wide_pants	top,bottom	1	charcoal_ivory	charcoal,ivory	casual	everyday	easy	spring,autumn	daily,social	{"loop":0.75,"mute":0.68,"ease":0.64}	素背心配素宽裤构成上收下放的基础比例，与花衬衫版有袖量变化但不是新裤款	unknown	炭灰圆领背心、浅米灰宽裤、白素肩包和棕灰长靴。靴为可见搭配配件，不据此推断严寒可用；主裤鞋包与o0481重复。
o0483	ai_candidate	pants	plain_boxy_dark_tee_straight_jeans	top,bottom	1	charcoal_denim_blue	charcoal,denim_blue	casual	everyday	easy	spring,summer	daily,travel	{"loop":0.77,"ease":0.69,"mute":0.58}	箱形素T与直牛仔低装饰，黑白玛丽珍添加轻复古脚部但主衣还是日常基础	unknown	灰黑短袖T、蓝直筒牛仔、浅蓝素托特和黑白玛丽珍。主衣大面平整，没有凭鞋款扩写人格典型证据。
o0484	ai_candidate	pants	fitted_dark_button_knit_straight_jeans	top,bottom	1	navy_denim_blue	navy,denim_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.73,"heir":0.65,"mute":0.60}	深蓝合体排扣针织比箱形T更规整，有轻学院表达；同牛仔仍应共同限频	unknown	藏蓝合体翻领小排扣长袖、蓝直筒牛仔、浅蓝托特和黑白玛丽珍。与o0483主下装配件相同，领袖变化不应解释成全新服装家族。
o0485	ai_candidate	pants	draped_scarf_neck_blouse_plain_tapered_pants	top	1	navy_ivory_ice_blue	navy,ivory,ice_blue	smart_casual	everyday_with_statement	typical	spring,autumn	commute,social	{"heir":0.72,"iced":0.62,"melt":0.61,"loop":0.50}	奶白长飘带与藏蓝侧褶柔化规整浅裤，主次集中于领部，不是多件大层片	unknown	原图藏蓝奶白系带垂领长袖、冰蓝素锥裤、乳白软肩包与浅蓝亮面乐福。衣料细纱感不等于已经证明缺内搭，图中胸前层褶覆盖；不作真人覆盖认证。
o0486	ai_candidate	pants	sharp_shoulder_fitted_shirt_plain_tapered_pants	top	1	black_ice_blue	black,ice_blue	smart_casual	occasion_with_statement	typical	spring,autumn	social,creative	{"noir":0.78,"edge":0.63,"iced":0.45}	黑尖肩收腰与尖摆是具体NOIR结构，浅蓝素裤让它保留主视觉，颜色不需要全黑	unknown	原图黑长袖尖肩束腰衬衫、冰蓝锥裤、白软包和浅蓝亮面乐福。没有再叠强肩外套，不继承双强肩冲突；与o0485是实质软硬变化。
o0487	ai_candidate	pants	plain_dark_cowl_blouse_soft_blue_wide_pants	top,bottom	1	charcoal_ice_blue	charcoal,ice_blue	casual	everyday	easy	spring,autumn	daily,social	{"mute":0.69,"melt":0.65,"iced":0.60,"loop":0.58}	软垂领与蓝色流垂宽裤延续柔线，衣面素净，配件为小点而非强结构人格	unknown	炭灰垂领长袖、浅蓝软宽裤、蓝褶肩包和黑白玛丽珍。柔软观感可记录，但纤维和实际垂重未知。
o0488	ai_candidate	pants	plain_light_shirt_soft_blue_wide_pants	top,bottom	1	ivory_ice_blue	ivory,ice_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.75,"ease":0.68,"iced":0.61}	白衬衫的规则翻领与软蓝裤简洁，和垂领版有领型变化，不能计两条新裤	unknown	米白长袖翻领宽衬衫、浅蓝软宽裤、蓝褶包和黑白玛丽珍。同裤同鞋包的连续曝光需要打散，不能只改标题。
o0489	ai_candidate	skirt	fitted_plain_top_straight_slit_midi	top,skirt	1	taupe_burgundy	taupe	casual	everyday_with_statement	explore	autumn	daily,commute,social	{"mute":0.70,"heir":0.66,"melt":0.56,"noir":0.27}	同色合体上衣和直中裙规整，酒红包、尖靴提高正式感，但主衣无戏剧尖肩	unknown	原图灰褐素圆领长袖、灰褐前开衩直中裙、酒红硬手袋与黑尖头长靴。下装是前衩裙不是分腿裤，长靴不意味着全套保暖已验证。
o0490	ai_candidate	skirt	fitted_rib_henley_straight_slit_midi	top,skirt	1	ice_blue_taupe	ice_blue,taupe	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"iced":0.65,"melt":0.62,"mute":0.60,"heir":0.56}	浅蓝贴身小排扣针织与灰褐直裙是柔和冷暖对比，仍以平整贴身主衣为主	unknown	浅蓝圆领合体长袖、灰褐前开衩裙、酒红手袋与黑尖头长靴。与o0489共享裙鞋包，只增加一个上衣款式和主色变化。
