token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o1033	ai_candidate	pants	plain_collarless_blazer_small_collar_shirt_layer_pants	bottom	2	taupe_blue_gray	taupe,blue,gray	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.76,"oops":0.6,"heir":0.38}	素无领西装和普通小领衫让模块宽裤主导，主次比三件拼片组合清楚	unknown	原图内衫是蓝细条稀疏枝叶小立领，袖形普通而非固定蓬袖；浅灰下装有两条宽裤腿和工装覆片。素奶白包、灰褐踝靴收敛配件，实际尺码未知。
o1034	ai_candidate	dress	plain_taupe_sleeveless_straight_long_dress	dress	1	tonal_taupe	taupe	polished	everyday	easy	spring,autumn	daily,social	{"ease":0.74,"mute":0.69,"heir":0.49,"loop":0.28}	普通无袖圆领直长裙是基础整洁，不因单色就等同模块化人格	unknown	灰褐素无袖长直裙、奶白素弯月包、细圈配饰与普通灰褐长靴；主裙没有拼片或不对称强结构，季节仅作温和过渡期视觉判断，不保证温度适配。
o1035	ai_candidate	dress	ivory_gray_modular_corset_pleated_short_dress	dress	1	ivory_gray_charcoal	ivory,gray,charcoal	statement	statement_not_daily	experimental	spring,summer	social,creative	{"loop":0.78,"oops":0.8,"edge":0.5}	宽肩带束身、斜腰带和不对称百褶共同模块语汇，清楚短裙比例但表达很强	unknown	原图裙胸腹有实体面料，腰部宽带属于裙体，不额外算一层衣；灰紫口袋包、细吊坠和普通灰褐踝靴。斜裙摆长度在真人上未知，只作实验候选。
o1036	ai_candidate	dress	blue_sleeveless_shirtwaist_a_dress	dress	1	tonal_blue	blue	polished	everyday	easy	spring,autumn	daily,social	{"ease":0.74,"heir":0.61,"mute":0.52,"loop":0.31}	普通翻领收腰A裙属于经典日常，细节包不能承担整套模块人格证据	unknown	浅蓝无袖翻领扣门襟A裙、奶白灰紫口袋包、垂饰及灰褐普通长靴；腰线与裙摆明显不同于直裙，但没有可见解构结构。
o1037	ai_candidate	dress	plain_taupe_long_dress_geometric_boots	dress	1	tonal_taupe	taupe	polished	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.67,"mute":0.56,"loop":0.39,"edge":0.36}	主裙仍是基础直长线，几何靴只增加局部锐利感，不能冒充新款连衣裙	unknown	灰褐素无袖长裙、奶白弯月包、细圈配饰和黑灰交带尖头踝靴；与o1034同主裙及包，仅鞋变化，应在主单品与家族上一起去重。
o1038	ai_candidate	dress	modular_short_dress_wrap_pointed_boots	dress	1	ivory_gray_charcoal	ivory,gray,charcoal	statement	statement_not_daily	experimental	spring,summer	social,creative	{"loop":0.75,"oops":0.81,"edge":0.55}	斜腰带与碎片百褶是主裙语汇，缠带尖头靴继续呼应但没有改变主人格结构	unknown	奶白灰模块肩带短裙、灰紫口袋包、细吊坠与奶白灰缠带尖靴；主裙同o1035，鞋材质变化不计新增主裙家族，实验版本不挤入易穿名额。
o1039	ai_candidate	dress	blue_shirtwaist_dress_geometric_boots	dress	1	tonal_blue	blue	polished	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.65,"heir":0.52,"loop":0.38,"edge":0.37}	经典蓝A裙配局部几何靴是温和混搭，不足以高判解构或模块人格	unknown	蓝无袖翻领收腰裙、奶白素弯月包、垂饰及黑灰交带尖头靴；与o1036共享主裙，配件换动应影响细节理由而不虚增结构覆盖。
o1040	ai_candidate	pants	plain_dark_tank_black_burgundy_cargo_pants	bottom	1	black_burgundy	black,burgundy	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"noir":0.8,"edge":0.46,"oops":0.39}	纵向暗红嵌片、皮革观感工装宽裤和尖头长靴形成暗黑长线，不只是黑色	unknown	原图素黑背心、黑暗红纵片大口袋宽裤、黑暗红结构手袋与高尖筒细跟靴；裤有两腿且哑亮层次可见，实际裤口与靴筒关系未知，不宣称舒适试穿。
o1041	ai_candidate	pants	plain_charcoal_tee_black_burgundy_cargo_pants	bottom	1	charcoal_black_burgundy	charcoal,black,burgundy	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"noir":0.78,"edge":0.43,"oops":0.37}	素短袖收敛上身，下裤暗红纵片和尖靴仍是暗黑证据	unknown	灰黑素圆领短袖、黑暗红工装长宽裤、同语汇结构包和尖头长靴；与o1040共用裤鞋包，袖长变化不是另一种下装比例。
o1042	ai_candidate	pants	sharp_shoulder_pointed_hem_shirt_plain_dark_pants	top	1	black_charcoal_burgundy	black,charcoal,burgundy	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"noir":0.76,"edge":0.62,"oops":0.4}	强肩收腰尖摆和暗红嵌片支持NOIR，粉蓝厚运动鞋引入街头而削弱肃杀完整度	unknown	原图黑长袖尖摆衬衫配素灰黑直裤及素灰包；鞋为黑蓝粉厚运动鞋不是正式皮鞋。可作明确社交创意混搭，不生成正式场合适配承诺。
