token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0697	ai_candidate	pants	brown_blue_patch_bishop_top_taupe_tapered_pants	top,bottom	1	brown_blue_taupe	brown,blue,taupe	statement	everyday_with_statement	typical	spring,autumn	daily,creative	{"wabi":0.76,"void":0.74,"film":0.62,"ease":0.43}	粗纹补片、毛边斜摆与收口袖是主衣证据，素锥裤收束复杂上身	unknown	原图棕蓝米拼接上衣胸身有连续内层，配灰褐素锥裤、黑白绿交叠包与灰褐交带低鞋；小包东方扣饰不把整套变为JADE。
o0698	ai_candidate	pants	ivory_short_tee_taupe_tapered_pants	top,bottom	1	ivory_taupe	ivory,taupe	casual	everyday	easy	spring,summer	daily,travel	{"ease":0.76,"mute":0.62,"loop":0.60,"wabi":0.28}	素短T与锥裤属于轻松基础，做旧鞋及拼包只能提供配件层次	unknown	奶白短袖圆领T、灰褐锥裤、黑白绿交片肩包与灰褐交带鞋；与o0697共下装和小物，但不再有主衣毛边和多块料证据。
o0699	ai_candidate	pants	white_plain_pointcollar_shirt_taupe_tapered_pants	top,bottom	1	white_taupe	white,taupe	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.74,"mute":0.65,"film":0.46,"wabi":0.29}	白素衬衫与干净锥裤以规整基础为主，棕拼接包鞋不足以提供侘寂主造型	unknown	白色长袖翻领衬衫、灰褐锥裤、棕蓝拼接小肩包和棕灰运动鞋；并非上下旧化层片搭配。
o0700	ai_candidate	pants	ivory_gathered_neck_sleeveless_taupe_tapered_pants	top,bottom	1	ivory_taupe	ivory,taupe	casual	everyday	easy	spring,summer	daily,travel	{"ease":0.77,"mute":0.59,"film":0.44,"wabi":0.27}	无袖小褶领与锥裤轻盈易穿，主结构没有大拼片或残边	unknown	奶白无袖褶领上衣、灰褐锥裤、棕蓝小包及棕灰运动鞋；上衣露臂且没有保暖外层，不直接标整套冬季。
o0701	ai_candidate	pants	blue_fine_pattern_shirt_taupe_wide_pants	top,bottom	1	blue_taupe	blue,taupe	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"film":0.66,"ease":0.64,"wabi":0.41,"jade":0.35}	低对比细纹衬衫和宽裤、双色低鞋偏轻复古；绿色拼线包不是主衣东方剪裁	unknown	蓝色微纹翻领衬衫、灰褐宽裤、灰绿拼线托特与黑白低鞋；不在缩略图猜精确印花题材。
o0702	ai_candidate	pants	charcoal_gathered_blouse_taupe_wide_pants	top,bottom	1	charcoal_taupe	charcoal,taupe	polished	everyday	easy	spring,autumn	daily,commute	{"mute":0.68,"ease":0.67,"film":0.43,"wabi":0.32}	素褶领衬衫和素宽裤是松弛克制主线，不能沿用替换前微纹衬衫的复古理由	unknown	炭灰宽长袖小立领衬衫、灰褐宽裤、灰绿拼线托特和黑白低鞋；与o0701共裤包鞋，新增内容变化仅在上身。
o0703	ai_candidate	pants	loose_draped_raw_top_blue_brown_patch_jeans	top,bottom	1	charcoal_blue_brown	charcoal,blue,brown	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"void":0.87,"wabi":0.74,"film":0.56}	上下均解构但以灰蓝棕连续色和同类粗旧布片统一，素托特留出安静区域；不是默认易穿	unknown	原图垂堆领破边上衣、蓝丹宁棕粗纹拼片阔腿裤、素灰褐托特和黑白带小红结乐福鞋。主裤为大连续拼面而非细密印花，保留主题实验候选。
o0704	ai_candidate	pants	fitted_faux_layer_top_blue_brown_patch_jeans	top,bottom	1	charcoal_blue_brown	charcoal,blue,brown	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"void":0.86,"wabi":0.72,"film":0.58}	收腰错门襟相较宽垂领改变上身比例，仍与大拼面牛仔形成强解构套装感	unknown	原图灰蓝棕假层收身长袖、蓝棕补片阔腿牛仔、素托特与黑白小红结乐福鞋；与o0703共主裤及配件，应拉开曝光，不能因上衣ID不同忽略重复。
o0705	ai_candidate	pants	navy_plain_knit_ivory_wide_pants	top,bottom	1	navy_ivory	navy,ivory	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.76,"mute":0.65,"film":0.46,"wabi":0.30}	普通圆领针织与白宽裤以清楚大色块构成，粗旧鞋只在脚部增加变化	unknown	蓝素圆领单胸袋针织、白宽裤、灰褐软肩包与灰褐拼纹低鞋；不把鞋面处理写成整套材质旧化。
o0706	ai_candidate	pants	taupe_fitted_crew_knit_ivory_wide_pants	top,bottom	1	taupe_ivory	taupe,ivory	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.76,"mute":0.67,"heir":0.53,"wabi":0.29}	素贴体圆领与宽裤形成正常松紧差，灰褐不是侘寂的充分证据	unknown	灰褐贴体长袖针织、白宽裤、灰褐软包及拼纹低鞋；相对o0705主色更近，但主裤和整体类型不变。
