token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0625	ai_candidate	skirt	pale_fine_pattern_shirt_taupe_short_wrap_skirt	top,bottom	1	ivory_taupe	ivory,taupe	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.68,"loop":0.64,"wabi":0.33}	普通浅色细纹衬衫与短裹裙是低彩基础，拼包与户外鞋不能替代主衣不规则证据	unknown	浅白细纹翻领衬衫、灰褐短裹A裙、丹宁拼邮差包及褐色休闲鞋。细纹题材未在联系表确认，保持未知，不以文件名命名。
o0626	ai_candidate	skirt	ivory_seamed_fitted_crew_top_taupe_straight_midi	top,bottom	1	ivory_taupe	ivory,taupe	polished	everyday	easy	spring,autumn	daily,commute	{"mute":0.74,"heir":0.60,"melt":0.58}	素贴身圆领与规则直裙形成简洁纵线，腰省细节不等同戏剧束腰	unknown	奶白合体圆领长袖有竖向线迹、灰褐素直中长裙、白桶包和灰褐乐福。主衣低装饰，实际针织或梭织成分不作断言。
o0627	ai_candidate	skirt	blush_relaxed_shirt_taupe_straight_midi	top,bottom	1	blush_taupe	blush,taupe	polished	everyday	easy	spring,autumn	daily,commute	{"ease":0.69,"melt":0.63,"mute":0.59}	浅粉柔宽衬衫配直裙形成上松下直，温和日常而非装饰甜系	unknown	浅粉普通翻领衬衫、灰褐直中长裙、白桶包及灰褐乐福。与o0626同裙鞋包，上衣颜色和松量变更，不新增主裙结构。
o0628	ai_candidate	skirt	ivory_split_neck_blouse_ivory_tiered_long_skirt	top,bottom	1	ivory	ivory	polished	everyday	easy	spring,autumn	daily,social	{"ease":0.79,"melt":0.63,"flou":0.58}	素宽缺口领与奶白规律层裙柔和低装饰，层裙的体积是主变化	unknown	乳白缺口领宽长袖、奶白规则三层长裙、灰褐软包和灰褐后空鞋。上下均松不自动等于冲突，未承诺身形修饰或实物遮透度。
o0629	ai_candidate	skirt	gray_plain_shirt_ivory_tiered_long_skirt	top,bottom	1	gray_ivory	gray,ivory	polished	everyday	easy	spring,autumn	daily,social	{"ease":0.76,"loop":0.61,"melt":0.57}	普通灰衬衫与浅色层裙一整一柔，仍以易穿为主	unknown	灰素翻领衬衫、奶白三层长裙、灰褐软包与后空鞋。对o0628只是换领型和上衣灰度，主裙体感不应重复占据前列。
o0630	ai_candidate	skirt	ivory_mockneck_taupe_asymmetric_layered_midi	top,bottom	1	ivory_taupe	ivory,taupe	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"wabi":0.62,"melt":0.68,"void":0.55}	素收身小高领让斜层裙摆成为重点，自然层次而非灰棕颜色提供个性证据	unknown	乳白合体小高领、灰褐不齐两层中长裙、灰褐垂褶袋与素短靴。上装鞋包未再增加大装饰，主体层次可成立。
o0631	ai_candidate	skirt	taupe_tee_taupe_asymmetric_layered_midi	bottom	1	taupe	taupe	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.72,"wabi":0.63,"melt":0.61}	素短T与斜层裙保留自然松量，短袖使上半身更轻，不把层数当新增品类	unknown	灰褐素短T、同系斜层中长裙、垂褶包及素短靴。同o0630主裙鞋包，主色统一与袖长变化真实但款式家族仍近似。
o0632	ai_candidate	skirt	ivory_peterpan_puff_top_sage_a_midi	top,bottom	1	ivory_sage	ivory,sage	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"melt":0.76,"flou":0.67,"ease":0.58,"wabi":0.34}	圆娃娃领、粉细边和泡袖的主上衣更支持柔甜，不因裙鞋灰绿就沿用WABI	unknown	原图奶白实体娃娃领粉滚边扣式泡袖上衣、灰绿素A中长裙、粉白毛感小包与自然布带系踝鞋。甜点集中上身，裙鞋留白；没有外套袖量问题。
o0633	ai_candidate	skirt	ivory_bow_puff_peplum_knit_blue_straight_midi	top,bottom	1	ivory_blush_blue	ivory,blush,blue	polished	everyday_with_statement	explore	spring,autumn	social,creative	{"melt":0.73,"flou":0.62,"film":0.37,"wabi":0.26}	细结泡袖荷叶摆针织和素直裙的主衣偏柔甜，复古拼包不改变这一证据	unknown	原图奶白粉细边系结实体针织泡袖荷叶摆、蓝素直中长裙、丹宁褐混料包和米棕后空鞋。领胸有密实针织而非整件透明，不错误继承薄纱衫疑点。
o0634	needs_review	pants	drawstring_jacket_layered_cocoon_tank_balloon_pants	top,bottom,outer	2	brown_gray_sage	brown,gray,sage	statement	statement_not_daily	experimental	spring,autumn	creative	{"wabi":0.80,"void":0.71,"film":0.52}	自然混层主衣有明确人格证据，但上下大叠片、腰结与抽腰外套共同集中腰胯，主次需重整	multiple_focal_competition	原图褐抽腰夹克、灰绿多层茧形无袖衫、同语汇大层片收脚气球裤、焦糖素包和灰褐长靴。不是大内袖冲突；建议保留上衣或裤的一个大层次，再复核外套开合与腰部堆量。
