token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0553	ai_candidate	dress	plain_blue_sleeveless_fitted_long_dress	dress	1	ice_blue	ice_blue	polished	everyday_with_statement	typical	spring,summer	daily,social	{"iced":0.73,"melt":0.62,"heir":0.55}	浅蓝无袖修长连衣裙的连续线条是主证据，蓝花胸针仅作呼应	unknown	浅蓝素色贴身长裙，白素肩包、蓝花小胸针和蓝玛丽珍；主体简洁，配饰没有争夺裙身轮廓。实际面料触感未知。
o0554	ai_candidate	dress	plain_taupe_sleeveless_side_ruched_long_dress	dress	1	taupe	taupe	polished	everyday_with_statement	typical	spring,summer	daily,social	{"melt":0.74,"mute":0.64,"iced":0.28}	灰褐柔贴褶长裙形成柔和主线，浅蓝小包不足以把主衣改判为冷透型	unknown	灰褐无袖长裙有侧腰褶，搭蓝纱感包、眼镜与黑乐福。主裙色仍灰褐；普通黑鞋压低正式度，不据此承诺舒适度。
o0555	ai_candidate	dress	plain_taupe_short_sleeve_waisted_dress	dress	1	taupe	taupe	polished	everyday	easy	spring,summer	daily,commute	{"mute":0.73,"heir":0.63,"ease":0.60}	短袖收腰直A裙简洁克制，结构而非配件提供日常利落感	unknown	灰褐圆领短袖素裙、黑素包、眼镜与黑乐福，装饰低。与无袖侧褶裙有领袖和松量差异，但色域与配件仍较集中。
o0556	ai_candidate	dress	black_sleeveless_side_ruched_wrap_midi	dress	1	black	black	polished	everyday_with_statement	typical	spring,summer	daily,social	{"melt":0.69,"mute":0.66,"noir":0.42}	黑裙靠侧褶裹身表达柔和，不因黑色就推定强肩与权力结构	unknown	黑无袖裹褶中长裙配白包、蓝椭圆耳饰与蓝乐福。蓝仅在鞋耳饰，不算主服装蓝色强命中；整体单主视觉清楚。
o0557	needs_review	dress	ice_blue_ruched_cowl_strap_floor_gown	dress	1	ice_blue	ice_blue	formal	statement_not_daily	experimental	spring,autumn	formal,creative	{"iced":0.85,"melt":0.75,"bolt":0.55}	冷蓝光泽、斜向褶层和拖长流线支撑ICED，但鞋包的日常实用语汇未与礼服场景协调	occasion_accessory_balance_unresolved	原图确认细肩带垂领收腰多层斜裁落地裙，搭灰黑抽绳桶包、红绿珠饰猫眼镜和素灰褐骑士靴。保留裙身人格证据，但需复核场景并简化眼镜、改鞋包；不是默认日常首屏候选。
o0558	ai_candidate	pants	plain_beige_fitted_tank_navy_wide_pants	top,bottom	1	beige_navy	beige,navy	casual	everyday	easy	spring,summer	daily,travel	{"loop":0.75,"ease":0.65,"heir":0.45}	合体素背心与宽裤、复古运动鞋形成轻松通用比例，无强宫廷或学院细节	unknown	米色素背心、藏蓝宽裤、灰褐桶包与米酒红藏蓝拼色运动鞋；配色有深浅，鞋是小面积复古点缀而非全套风格证据。
o0559	ai_candidate	pants	plain_beige_polo_navy_wide_pants	top,bottom	1	beige_navy	beige,navy	casual	everyday	easy	spring,summer	daily,travel	{"loop":0.75,"heir":0.63,"ease":0.61}	米色短袖Polo小翻领比背心更规整，运动鞋仍保留日常性	unknown	米色素Polo、藏蓝宽裤、灰褐桶包、复古拼色运动鞋。与o0558同裤鞋包，主要差别只是上装领袖，不能算完全不同款式家族。
o0560	ai_candidate	pants	plain_beige_relaxed_shirt_straight_blue_jeans	top,bottom	1	beige_denim_blue	beige,denim_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.78,"ease":0.65,"heir":0.54}	卷袖宽衬衫与普通直筒牛仔提供可穿基础，鞋包的复古色块不是复杂人格证据	unknown	米色素翻领卷袖衬衫、蓝直筒牛仔、米棕拼肩包与米色后空鞋；上下松量平衡，未见明确结构冲突。
o0561	ai_candidate	pants	plain_blue_relaxed_shirt_straight_blue_jeans	top,bottom	1	blue_denim_blue	blue,denim_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.77,"ease":0.62,"iced":0.42}	蓝宽衬衫与蓝牛仔是常规同色休闲，缺少明显光泽与冷透结构	unknown	蓝素宽衬衫、蓝直筒牛仔、米棕肩包和米后空鞋。与o0560同牛仔及鞋包，主衣换蓝有真实选色意义但廓形变化有限。
o0562	ai_candidate	pants	plain_ivory_tee_beige_soft_wide_pants	top,bottom	1	ivory_beige	ivory,beige	casual	everyday	easy	spring,summer	daily,travel	{"ease":0.78,"loop":0.71,"heir":0.35}	素T配浅色柔宽裤，低装饰与放松比例支持EASE而非单凭暖白判贵气	unknown	乳白素短T、米色软宽长裤、奶白翻盖扁包与灰褐玛丽珍。轻量主衣配普通平底鞋，背景留白不当作衣物颜色。
o0563	ai_candidate	pants	ornate_puff_corset_blouse_plain_beige_wide_pants	top	1	ivory_beige_dark_green_burgundy	ivory,beige,dark_green,burgundy	statement	statement_not_daily	typical	spring,autumn	social,creative	{"bolt":0.78,"heir":0.65,"melt":0.45}	层叠泡肩、硬挺收腰深色拼片与绣边大红结属于主衣的戏剧表达，素宽裤压住复杂度	unknown	原图可见象牙白翻领层袖衬衫、绿黑束腰侧片、酒红领结和绣边；米素宽裤、奶白平包及素玛丽珍形成一繁三简。不是仅有领结就判BOLT，也未见多主视觉争夺。
o0564	ai_candidate	pants	navy_cowl_scarf_blouse_beige_tapered_pants	top,bottom	1	navy_beige	navy,beige	polished	everyday_with_statement	typical	spring,autumn	commute,social	{"heir":0.73,"melt":0.63,"mute":0.47}	藏蓝垂领与浅色长领带形成经典柔垂上身，规则锥裤收束整体	unknown	藏蓝垂褶领长袖衬衫带浅色长领饰，米色锥裤、象牙白酒红包与灰褐乐福。包有装饰但裤鞋规整，不自动判多焦点过载。
o0565	ai_candidate	pants	navy_fitted_collared_knit_beige_tapered_pants	top,bottom	1	navy_beige	navy,beige	polished	everyday	easy	spring,autumn	daily,commute	{"heir":0.72,"loop":0.65,"mute":0.58}	修身小翻领扣式针织与浅色锥裤比前套垂领更简洁，经典比例清楚	unknown	藏蓝合体翻领扣式针织上衣、米锥裤、象牙白酒红包、灰褐乐福。与o0564同下装鞋包；领型材质观感变化有效，但不应连续占满列表。
o0566	ai_candidate	pants	ivory_plain_band_collar_shirt_beige_straight_pants	top,bottom	1	ivory_beige	ivory,beige	polished	everyday	easy	spring,autumn	daily,commute	{"heir":0.67,"mute":0.62,"ease":0.61,"jade":0.39}	小立领普通直门襟、低装饰直裤偏清爽经典；只有立领，没有盘扣斜襟，JADE证据有限	unknown	原图确认素象牙白小立领单排扣口袋衬衫，米直筒长裤，酒红硬挺手提包及酒红单带玛丽珍。不是传统系结上衣；鞋包酒红未改变主衣浅暖色。
o0567	ai_candidate	pants	beige_relaxed_collar_shirt_beige_straight_pants	top,bottom	1	beige	beige	polished	everyday	easy	spring,autumn	daily,commute	{"heir":0.64,"ease":0.69,"loop":0.66}	普通卷袖翻领与直筒裤同色低装饰，主衣松量比小立领版更休闲	unknown	米色卷袖宽翻领衬衫、米直筒裤、酒红结构包与酒红玛丽珍；基础暖色套装主次合理，和o0566仍共用裤鞋包。
o0568	ai_candidate	pants	navy_fitted_tank_beige_soft_wide_pants	top,bottom	1	navy_beige	navy,beige	casual	everyday	easy	spring,autumn	daily,social	{"loop":0.70,"mute":0.66,"ease":0.61}	深色合体背心与浅软宽裤的上紧下松是主要变化，无袖配短靴仅作过渡季搭配	unknown	藏蓝素背心、米软宽裤、藏蓝褶包和灰褐短靴。不能把短靴视为整套保暖保证，也不因上下反差就判实验造型。
o0569	ai_candidate	pants	navy_fitted_polo_beige_soft_wide_pants	top,bottom	1	navy_beige	navy,beige	polished	everyday	easy	spring,autumn	daily,commute	{"heir":0.68,"loop":0.70,"mute":0.59}	藏蓝合体Polo领型规整，软宽裤与素短靴提供稳定日常比例	unknown	藏蓝短袖合体Polo、米软宽长裤、藏蓝褶包与灰褐短靴。同o0568主裤鞋包，变化集中在领袖；是近似替换，不等于新增主结构。
o0570	ai_candidate	pants	ivory_blue_botanical_shirt_ivory_tapered_pants	top,bottom	1	ivory_ice_blue	ivory,ice_blue	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.72,"heir":0.61,"jade":0.34,"film":0.52}	淡蓝植物枝叶散布于普通翻领衬衫，柔雅印花支持轻松复古但不足以证明中式裁法	unknown	原图是象牙底浅蓝植物印花翻领衬衫、奶白锥裤、黑普通肩包和灰褐骑士靴。无盘扣斜襟结构；上装图案而非鞋包是主视觉。
o0571	ai_candidate	pants	plain_blue_shirt_ivory_tapered_pants	top,bottom	1	blue_ivory	blue,ivory	polished	everyday	easy	spring,autumn	daily,commute	{"loop":0.76,"heir":0.60,"iced":0.44}	普通蓝衬衫与奶白锥裤清晰易穿，不能仅凭浅蓝强认冷透人格	unknown	蓝宽翻领衬衫、奶白锥裤、黑肩包与灰褐骑士靴。替换o0570印花上装确实降低装饰，仍与前套共享主要下装和鞋包。
o0572	ai_candidate	pants	ivory_plain_crew_blouse_black_wide_pants	top,bottom	1	ivory_black	ivory,black	polished	everyday	easy	spring,autumn	daily,commute	{"mute":0.75,"loop":0.70,"ease":0.60}	素圆领宽上衣和黑直宽裤形成低装饰深浅分块，无需强造戏剧标签	unknown	象牙白素宽圆领衬衣、黑宽裤、白素肩包与橄榄米后空鞋。普通上下装主次稳定，实际面料成分未知。
