token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0169	ai_candidate	pants	cocoon_coat_plain_shirt_ink_wide_pants	outer,bottom	2	brown_oatmeal_ivory_black	brown,oatmeal,ivory	casual	everyday_with_statement	typical	autumn	 daily,social	{"jade":0.73,"ease":0.70,"wabi":0.64,"loop":0.49}	JADE：裤侧水墨细节与纵线；EASE：茧外套和素宽衫的松弛；自然色不等于破坏拼布	unknown	棕色无领茧外套叠燕麦宽衬衫，乳白宽裤侧有墨色枝叶与细红点，棕软包、灰运动鞋。图案集中下装，温和叠层适合秋季表达。
o0170	suggested_exclude	pants	patch_long_coat_hoodie_layered_jeans	outer,top,bottom	2	charcoal_denim_brown_ivory	charcoal,denim_blue,brown	casual	statement_not_daily	explore	autumn	creative	{"void":0.70,"wabi":0.52,"oops":0.43,"ease":0.15}	VOID片层有证据，但外套、卫衣、裤、靴同时破坏，水墨包又增加另一视觉语言	multiple_focal_overload,outer_inner_volume_unverified	原尺寸中大拼片长外套、破边宽卫衣、满侧层片牛仔和拼接褶靴均抢主视觉，水墨红穗包另起焦点。建议退出默认日常，需简化至少两件并核对叠穿松量。
o0171	needs_review	pants	patch_coat_box_top_cocoon_pants	outer,top,bottom	2	earth_taupe_olive_brown	taupe,olive,brown	casual	statement_not_daily	explore	autumn	creative	{"wabi":0.74,"void":0.72,"film":0.60,"ease":0.26}	自然粗织与低彩一致，但三层衣物都宽且拼接，尚未建立身体比例和视觉主次	multiple_focal_competition,outer_inner_volume_unverified	原尺寸见粗织拼片长外套、宽箱形拼片短上衣、侧片气球裤及垂片包，只有素长靴安静。比o0170少破坏感，仍需精简层次并验证内外量后放行。
o0172	needs_review	pants	short_blazer_puff_corset_wide_trousers	top,outer	2	ivory_denim_charcoal_brown	ivory,denim_blue,charcoal	casual	everyday_with_statement	typical	spring,autumn	social,creative	{"film":0.72,"heir":0.55,"loop":0.44,"ease":0.31}	复古丹宁束腰与粗袖有表达，但直袖短西装容纳内层厚鼓袖的证据不足	outer_inner_volume_unverified	原尺寸确认乳白短翻领外套袖身较直，内层厚丹宁下袖很鼓，配灰宽裤、灰蓝拼包和米灰运动鞋。颜色协调不能替代叠穿袖量验证，先保留复核。
o0173	ai_candidate	dress	ruched_slip_straight_midi	dress	1	charcoal_taupe_olive	charcoal	dressy	occasion_with_statement	typical	spring,summer	social	{"iced":0.76,"flou":0.73,"film":0.65,"noir":0.56}	ICED/FLOU：贴身斜褶和干净长线；暗色并不等于强肩NOIR；软拼包带少量复古质感	unknown	炭灰细肩带斜收褶直裙配橄榄灰软拼包、灰棕后绊鞋和细框眼镜。主裙一处褶线清楚，配件较安静，适合社交但不当全覆盖日常。
o0174	ai_candidate	dress	asymmetric_patch_slip_mini	dress	1	charcoal_denim_brown	charcoal,denim_blue,brown	casual	statement_not_daily	explore	spring,summer	creative,social	{"void":0.81,"film":0.70,"edge":0.63,"ease":0.26}	VOID：错位露边、破边短裙；FILM：旧丹宁与棕色；一件主裙集中复杂度	unknown	灰蓝棕细肩带短裙收腰并有破边层叠下摆，深灰素半月包、浅棕后绊鞋及小饰品简单。高表达集中裙身，比同破边上衣加破边裤更有主次。
o0175	ai_candidate	dress	denim_strap_a_mini	dress	1	charcoal_navy_ivory	charcoal_navy	casual	everyday_with_statement	typical	summer	daily,social	{"loop":0.77,"edge":0.69,"melt":0.65,"heir":0.56}	LOOP：短A裙利落切线；EDGE：丹宁细肩带与深色的轻酷；没有重铆钉不应过度高判	unknown	深蓝灰丹宁细肩带短A裙配炭灰桶包、薄白腰带、棕色圈耳饰和白乐福。短裙比例清楚，配件基础，作为典型夏季表达而非高实验。
o0176	ai_candidate	dress	patch_corset_tiered_mini	dress	1	denim_brown_ivory_olive	denim_blue,brown,ivory,olive	dressy	statement_not_daily	explore	spring,summer	creative,social	{"film":0.79,"bolt":0.70,"oops":0.65,"ease":0.22}	复古丹宁束胸加多料短层裙支持FILM强表达，束腰戏剧感亦有BOLT部分证据	unknown	棕蓝拼料吊带束腰短裙下摆多级荷叶，配素灰棕桶包、小圈耳饰和灰玛丽珍。复杂度集中连衣裙，配件收敛，保留创意场景不推为日常。
o0177	ai_candidate	dress	short_sleeve_waisted_a_midi	dress	1	ivory_sage	ivory	smart_casual	everyday	easy	spring,summer	daily,social	{"heir":0.77,"ease":0.77,"loop":0.70,"melt":0.65}	HEIR：小开口领、收腰A摆和细带后绊；EASE：浅色自然简单，不靠模板人格名	unknown	乳白短袖小V开口收腰A裙搭鼠尾草素托特、细框眼镜和乳白横带后绊鞋。线条经典、饰物少，可作不同于短裙和阔裤的易穿内容。
o0178	ai_candidate	dress	belted_patch_layered_maxi	dress	1	taupe_olive_brown	taupe,olive,brown	casual	statement_not_daily	explore	spring,summer	creative,social	{"wabi":0.83,"void":0.79,"film":0.62,"ease":0.40}	WABI/VOID：自然粗细织物、不齐大层摆；素桶包和基础鞋令主次集中，但裙本身仍高表达	unknown	灰棕橄榄无袖系腰长裙有大片斜层织物，配素棕桶包、细垂饰和棕玛丽珍。与o0116同裙，换包鞋并不解决主单品重复，仍按同家族处理。
