token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0721	ai_candidate	skirt	olive_taupe_sleeveless_panel_top_blue_brown_patch_a_skirt	top,bottom	1	taupe_olive_blue_brown	taupe,olive,blue,brown	statement	everyday_with_statement	typical	spring,summer	social,creative	{"wabi":0.81,"void":0.67,"film":0.63}	上衣软皱斜层与裙的大块旧感拼面统一，裙线相对规整缓冲上身包量	unknown	原图灰绿米无袖斜片上衣胸身内覆可见，蓝棕异料A形中长裙、粗旧软包与灰绿缠带低跟鞋；没有裤裆，按裙计覆盖。
o0722	ai_candidate	skirt	fitted_raw_layer_long_top_taupe_balloon_panel_skirt	top,bottom	1	charcoal_blue_taupe	charcoal,blue,taupe,brown	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"void":0.84,"wabi":0.79,"film":0.54}	贴体错层上装与大气球斜片裙形成明显松紧对比，粗纹色块呼应而非颜色随机堆放	unknown	原图深灰蓝棕贴身长袖叠片、灰褐抽绳气球裙、棕蓝拼包和复古跑鞋。主裙体积和层数均很大，保留主题实验，不标轻探索或日常基础。
o0723	ai_candidate	skirt	khaki_roll_sleeve_shirt_taupe_short_wrap_skirt	top,bottom	1	khaki_taupe	khaki,taupe	polished	everyday	easy	spring,summer	daily,social	{"ease":0.74,"heir":0.57,"film":0.48,"wabi":0.30}	常规卷袖衬衫与短裹裙以简洁比例为主，棕色包不赋予毛边解构属性	unknown	浅卡其单袋卷袖衬衫、灰褐素短裹裙、焦糖软包和浅色细带鞋；与长层裙不是同一主结构长度，记录短裙变化但不夸大人格辨识。
o0724	ai_candidate	pants	taupe_blazer_ink_wrap_sleeveless_raw_panel_pants	bottom,top,outer	2	taupe_ivory_charcoal	taupe,ivory,charcoal,navy	statement	statement_not_daily	explore	spring,autumn	social,creative	{"jade":0.66,"void":0.64,"wabi":0.51}	交叠领墨花无袖衫提供东方结构，破片裤提供解构；素外套鞋包作缓冲，属于跨语汇探索	unknown	原图灰褐无领西装、黑白墨花交领无袖衫、灰蓝毛边层片阔腿裤、灰绿托特与素细跟鞋；内衫无袖且身形收束，不套用大袖塞窄西装问题。
o0725	ai_candidate	pants	navy_long_coat_floral_patch_shirt_raw_panel_pants	outer,top,bottom	2	navy_brown_charcoal	navy,brown,charcoal,ivory	statement	statement_not_daily	typical	spring,autumn	social,creative	{"wabi":0.78,"film":0.70,"void":0.66}	素长外套覆盖繁度，旧花拼衬衫与灰蓝棕层片裤在材质观感和色阶上呼应	unknown	原图海军蓝落肩宽长外套、棕蓝米旧花衬衫、灰蓝棕叠片裤、素灰褐托特和低跟后空鞋。外套袖身较宽，不机械判所有宽衬衫叠穿失败；不保证严寒季保暖。
o0726	ai_candidate	pants	taupe_cocoon_coat_ruched_top_ivory_ink_wide_pants	bottom,outer,top	2	taupe_ivory_charcoal	taupe,ivory,charcoal	statement	statement_not_daily	explore	spring,autumn	social,creative	{"jade":0.64,"wabi":0.50,"void":0.51,"film":0.49}	墨染侧片宽裤与红结提供东方线索，灰褐旧感内衫只是跨风格组合，不能按同色高判WABI	unknown	原图灰褐茧型外套、贴体皱褶细纱长袖，胸腹有深色吊带形覆层，奶白黑墨侧片裤清楚分两腿；配灰褐软包与蓝灰运动鞋。核对上衣g0331，不把透明领肩当整件无内层。
o0727	suggested_exclude	pants	raw_patch_coat_flower_panel_shirt_multi_panel_jeans	outer,top,bottom	2	charcoal_blue_brown	charcoal,blue,brown,ivory	statement	statement_not_daily	experimental	spring,autumn	creative	{"void":0.86,"wabi":0.77,"jade":0.36}	外套大补片、内衫花层、裤侧长片、靴褶和高对比墨图托特同时突出，缺少安静区；不是人格不鲜明而是配方繁度失控	multiple_focal_overload	原图五件均有强结构或图案，外套袖身宽并非主要问题；建议保留一至两个主焦点，换素内搭和小物后复审。东方图案主要在包，不能主判JADE。
o0728	needs_review	pants	patch_long_coat_wide_box_top_panel_tapered_pants	outer,top,bottom	2	olive_taupe_brown	olive,taupe,brown	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"wabi":0.83,"void":0.73}	自然粗纹和茧形裤统一，但内衫是整段宽箱形袖身，不是只有袖口少量蓬量	outer_inner_volume_unverified	原图棕绿粗纹蓝拼袋外套、宽落肩短箱型叠片上衣、灰褐包片收脚裤、橄榄软包及长靴。外套虽宽仍不能确认容纳内衫横向体积，需叠穿实图后判断。
o0729	needs_review	pants	short_tailored_jacket_oversized_patch_hoodie_navy_pants	outer,top,bottom	2	ivory_charcoal_navy	ivory,charcoal,navy,brown	statement	everyday_with_statement	explore	spring,autumn	unknown	{"void":0.68,"wabi":0.58,"loop":0.50}	短规整外套尝试配解构卫衣，但衣长、落肩袖和厚帽的容积关系尚未成立	outer_inner_volume_unverified	原图奶白短窄袖翻领双袋外套、明显大身落肩厚帽拼卫衣、藏蓝宽裤、粗旧包和米白运动鞋；不能把并排贴图视作已验证层级。
o0730	ai_candidate	dress	navy_plain_strap_fit_flare_short_dress	dress	1	navy	navy	polished	everyday_with_statement	typical	spring,summer	social	{"heir":0.64,"mute":0.59,"film":0.55,"wabi":0.27}	干净吊带收腰短A裙与中跟鞋为简洁社交，拼包仅是小物对比	unknown	藏蓝素吊带短裙、橄榄白软拼包、眼镜与灰褐后空鞋；没有衣身做旧破片，不因配色较暗判为侘寂。
