token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0097	ai_candidate	pants	loose_print_shirt_fluid_wide_pants	top,bottom	1	ivory_oatmeal	ivory,oatmeal	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.85,"flou":0.67,"heir":0.63,"loop":0.67}	EASE：松领衫、柔软长阔裤及运动鞋；浅细花纹不够支持实验人格	unknown	乳白细花尖领衬衫配燕麦柔软长阔裤、灰棕抽绳包和浅运动鞋。整体松弛且花纹很轻；主裤与多套浅阔裤会近似，需跨套去重。
o0098	ai_candidate	pants	loose_split_neck_blouse_wide_pants	top,bottom	1	warm_oatmeal_burgundy	oatmeal	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.86,"loop":0.66,"wabi":0.56,"heir":0.61}	EASE：开口宽衫和软宽裤；WABI只有自然表面弱证据；无复杂拼接	unknown	米灰小V立领宽衫、燕麦宽裤和棕米运动鞋，酒红方包提供一个色点。主衣保持松量和自然色，包的方正不足造成场景冲突。
o0099	ai_candidate	pants	loose_point_shirt_tapered_pants	top,bottom	1	light_gray_taupe_navy	light_gray,taupe	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.81,"loop":0.75,"mute":0.68}	EASE：宽衫加锥裤的舒适收束；LOOP：简单模块；藏蓝包不是HEIR充分证据	unknown	浅灰宽尖领衬衫配灰棕锥裤、藏蓝软包和浅粉运动鞋。低彩小色差协调，上松下收明显，但同型灰锥裤不能反复占据推荐。
o0100	ai_candidate	skirt	fitted_mockneck_flared_midi	top,bottom	1	ivory_taupe_olive	ivory,taupe	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.79,"loop":0.73,"wabi":0.61,"heir":0.62}	EASE：合体针织与自然A摆；WABI：低光表面但没有破坏结构，适配需保守	unknown	乳白小高领合体长袖配灰棕多片A裙、同色桶包和橄榄米运动鞋。上窄下放、步行感明确，裙装提供不同于同灰裤的主结构。
o0101	ai_candidate	skirt	loose_blue_shirt_short_wrap_skirt	top,bottom	1	blue_taupe_earth_accents	steel_blue,taupe	casual	everyday_with_statement	typical	spring,autumn	daily,creative	{"ease":0.74,"film":0.65,"loop":0.66,"wabi":0.60}	EASE：宽袖衬衫与短裹裙；WABI/ FILM：布面拼鞋和拼包是弱到中等佐证，不是主衣全部特征	unknown	蓝灰松尖领衬衫配灰褐短裹裙，棕蓝拼接半月包与灰橄榄布鞋。主衣简洁、配件有质感变化，适度表达但不宜凭鞋包强判WABI。
o0102	ai_candidate	skirt	loose_print_shirt_pencil_midi	top,bottom	1	cream_taupe	ivory,taupe	smart_casual	everyday	easy	spring,autumn	commute,daily	{"ease":0.77,"heir":0.74,"mute":0.67,"loop":0.68}	HEIR：领衫、窄中裙和乐福的经典组合；EASE：宽松上身和低彩细花	unknown	乳白细花衬衫搭灰棕直中裙，白软包及灰棕乐福均安静。上宽下直，适合通勤日常；不能因微小花纹变化算作全新裙装配方。
o0103	ai_candidate	skirt	loose_blue_shirt_tiered_midi	top,bottom	1	ice_blue_ivory_brown	ice_blue,ivory	casual	everyday	easy	spring,autumn	daily,social	{"flou":0.79,"ease":0.79,"melt":0.66,"heir":0.64}	FLOU：水平层摆的流动体积；EASE：衬衫宽量；并非蓝色就应优先ICED	unknown	浅蓝细纹立领衬衫配奶白三层裙，深棕软包、浅棕后绊鞋呼应。上下均松但裙摆有节奏，衣服结构提供柔和变化。
o0104	ai_candidate	skirt	sleeveless_shirt_asymmetric_tiered_midi	top,bottom	1	cream_taupe_olive	ivory,taupe	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"wabi":0.76,"ease":0.75,"flou":0.71,"loop":0.54}	WABI：不等长层摆和低彩织物；FLOU：垂落层次；上身领衫保持清楚边界	unknown	燕麦无袖尖领衬衫配灰棕斜层中裙，橄榄灰垂片软包及灰褐踝靴。下裙和包的柔软不规则呼应，过渡季适度表达，不推断冬季。
o0105	ai_candidate	skirt	voluminous_patch_shell_plain_a_midi	top	1	taupe_olive_pale_pink	taupe,olive	casual	everyday_with_statement	typical	spring,summer	social,creative	{"wabi":0.78,"void":0.70,"ease":0.50,"melt":0.43}	WABI：粗细织物不规则层片；VOID：圆鼓宽量；粉色绒包不是MELT整套证据	unknown	原尺寸可见无袖拼片上衣有完整深色内层，灰绿A裙和缠布绑带鞋呼应自然面料。粉奶绒感包是较弱关联的甜色点，整套偏创意，不放入EASE易穿首屏。
o0106	ai_candidate	skirt	fitted_sheer_layer_top_straight_midi	top,bottom	1	brown_charcoal_ice_blue	brown,charcoal,ice_blue	smart_casual	everyday_with_statement	typical	spring,autumn	social,creative	{"film":0.79,"iced":0.65,"wabi":0.56,"ease":0.45}	FILM：收褶叠层网衫和棕蓝旧感包；ICED：合体透明袖与直裙，不能只凭裙色打分	unknown	原尺寸显示网衫胸前有深灰吊带形覆盖层，透视主要在肩袖；配冰蓝窄裙、棕蓝拼包和棕后绊鞋。上身复古贴合而非自然宽松，不能高判EASE。
o0107	needs_review	pants	gathered_outer_puff_inner_patch_balloon_pants	outer,top,bottom	2	warm_brown_cream_taupe	brown,ivory,taupe	casual	statement_not_daily	explore	spring,autumn	creative	{"oops":0.65,"wabi":0.50,"void":0.50,"ease":0.32}	圆领蓬袖针织与自然拼片气球裤跨语汇，暖色可解释但不能替代实穿叠层证据	outer_inner_volume_unverified,competing_volume_and_style	原尺寸确认棕色收腰鼓袖外套内搭较厚娃娃领蓬袖开衫，下为多片气球裤，配棕包和长靴。内外袖量和上中下多个膨胀点尚未验证，先留复核而非算EASE日常。
o0108	ai_candidate	pants	plain_blouson_sweet_knit_displaced_tapered_pants	top,bottom	2	cream_pink_taupe_navy	ivory,taupe	casual	statement_not_daily	explore	spring,autumn	creative	{"oops":0.67,"melt":0.56,"wabi":0.50,"ease":0.36}	OOPS：甜针织与错位裤装形成有意反差；并非WABI典型的统一自然克制	unknown	原尺寸中短夹克袖身留量较宽，内层粉边蓬袖针织与灰棕错位锥裤、蓝酒红包和素长靴相配。无明确裁切或重叠错误，保留轻撞风格的实验候选，非默认日常。
o0109	ai_candidate	pants	short_trench_soft_knit_drawstring_wide_pants	outer,bottom	2	taupe_cream_pale_pink	taupe,ivory,pale_pink	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"melt":0.77,"ease":0.74,"loop":0.61}	MELT：柔软蓬袖针织与粉色抽绳裤；EASE：松量和运动鞋；外层以简单结构收束	unknown	灰棕短翻领外套叠奶白小荷叶边针织，浅粉抽绳宽裤和奶白运动鞋、素桶包。柔软体积被简单外套约束，区别于破坏拼片裤组合。
o0110	suggested_exclude	pants	oversized_patch_outer_top_and_cocoon_pants	outer,top,bottom	2	muted_olive_taupe_unrepeated_pink	olive,taupe	casual	statement_not_daily	explore	autumn	creative	{"void":0.65,"wabi":0.53,"oops":0.50,"ease":0.18}	主衣有VOID/WABI片层证据，但三件衣物加包重复堆积，粉绒鞋的甜语汇无有效锚点	multiple_focal_overload,accessory_language_unresolved	原尺寸显示外套、内上衣、裤子和包均有大块不规则拼片，粉色绒口靴另增甜美焦点。建议退出默认日常验证，重组时至少简化一层及鞋包，历史素材保留。
o0111	needs_review	pants	short_straight_outer_puff_bodice_tapered_pants	top,outer	2	taupe_denim_oatmeal	denim_blue,taupe,oatmeal	smart_casual	statement_not_daily	explore	spring,autumn	social,creative	{"film":0.69,"heir":0.52,"oops":0.49,"ease":0.28}	复古收腰丹宁鼓袖上衣与棕蓝靴呼应；素直袖外套能否容纳厚鼓袖未知	outer_inner_volume_unverified	原尺寸确认内层丹宁上衣下半袖明显鼓起，外套袖身较直，搭燕麦锥裤、多袋白包和拼靴。颜色有联系，但叠穿空间不能靠平铺证明，保留复核。
o0112	ai_candidate	pants	long_displaced_outer_print_shirt_wide_pants	outer,top	2	taupe_blue_brown_ivory	taupe,washed_blue,ivory	casual	statement_not_daily	explore	spring,autumn	creative,social	{"void":0.76,"film":0.75,"wabi":0.69,"ease":0.43}	VOID：长外层错位垂片；FILM：棕蓝图案衬衫；两处表达比自然基础日常更强	unknown	灰棕长片式外层搭蓝棕图案宽衬衫，乳白阔腿裤、白软包和灰运动鞋。简单下装及配件缓冲上半身复杂度，保留实验而非易穿。
o0113	ai_candidate	dress	short_sleeve_waisted_a_dress	dress	1	taupe_olive	taupe	smart_casual	everyday	easy	spring,summer	daily,social	{"heir":0.78,"ease":0.74,"melt":0.67,"wabi":0.45}	HEIR：经典收腰短袖A裙；EASE：低彩自然表面；拼包只是弱WABI点缀	unknown	灰棕圆领短袖收腰A裙配橄榄灰软拼包、银色小饰品和棕后绊鞋。裙摆经典而不解构，不能靠包把整套归成高强度WABI。
o0114	ai_candidate	dress	belted_straight_shirt_dress	dress	1	tonal_brown	brown	smart_casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.81,"heir":0.77,"loop":0.73,"wabi":0.46}	EASE：自然长衬衫裙；HEIR：系腰领口和玛丽珍经典；色域不能代替不规则结构	unknown	棕色长袖系腰直衬衫裙搭棕软包、棕玛丽珍及小圈耳饰。色域集中但纹理装饰克制，是暖色易穿款，与其他衬衫裙需家族去重。
o0115	ai_candidate	dress	bias_slip_maxi	dress	1	brown_navy_burgundy	brown	dressy	occasion_with_statement	typical	spring,autumn	social	{"flou":0.77,"film":0.71,"heir":0.56,"ease":0.52}	FLOU：贴落至微展长裙；FILM：暖深色和复古提包、酒红靴；不是日常自然宽松	unknown	棕色细肩带微光长裙配蓝酒红装饰提包、酒红长靴和细项饰。可以解释为温和过渡季社交，不宣称严冬保暖或日常步行易穿。
o0116	ai_candidate	dress	belted_asymmetric_patch_maxi	dress	1	taupe_olive_brown	 taupe,olive,brown	casual	statement_not_daily	explore	spring,summer	creative,social	{"wabi":0.83,"void":0.80,"film":0.61,"ease":0.43}	WABI：粗细织物、自然低彩和不齐层摆；VOID：大体积错位；不等同EASE简约	unknown	原尺寸可见无袖长裙多层斜片、粗网感拼布和系腰，白素包、灰棕乐福与小银饰压低配件强度。主视觉集中一件，但裙体积和破坏度高，保留实验。
o0117	ai_candidate	dress	sleeveless_short_shirt_a_dress	dress	1	ice_blue_taupe	ice_blue	smart_casual	everyday	easy	summer	daily,social	{"loop":0.78,"heir":0.78,"iced":0.74,"ease":0.62}	LOOP：无袖短A衬衫裙清楚结构；HEIR：尖领和扣襟；ICED由浅冷色及利落共同支持	unknown	冰蓝无袖短衬衫裙配灰褐抽绳包、灰棕后绊鞋和小饰物。短A比例不同于长直裙，配饰安静，适合作为清爽易穿内容。
