token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0985	ai_candidate	skirt	ivory_plain_shirt_ivory_wrap_midi	top,bottom	1	tonal_ivory	ivory	polished	everyday	easy	spring,autumn	daily,commute	{"ease":0.73,"mute":0.66,"heir":0.59,"jade":0.28}	素普通翻领与侧褶裹裙属于日常优雅基础，缺乏中式主衣结构	unknown	奶白素长袖衬衫、奶白裹线中长裙、灰绿结构包与奶白乐福鞋；包色不算主衣绿色，主裙与相邻版本共同去重。
o0986	ai_candidate	skirt	ivory_plain_tee_ivory_wrap_midi	top,bottom	1	tonal_ivory	ivory	casual	everyday	easy	summer	daily	{"ease":0.77,"mute":0.62,"jade":0.22}	素圆领短袖和简单裹裙是易穿休闲，配饰没有足够主衣人格证据	unknown	奶白短袖、奶白侧褶裹裙、灰绿包及奶白乐福鞋；相较长袖衬衫有季节袖长变化，但同裙不是新的下装款式家族。
o0987	ai_candidate	skirt	ivory_sleeveless_top_sage_a_skirt	top,bottom	1	ivory_sage	ivory,sage	polished	everyday	easy	summer	daily,social	{"ease":0.72,"mute":0.53,"jade":0.36,"melt":0.47}	素无袖衫与灰绿A裙提供温和配色，主衣没有明确盘扣或墨纹结构	unknown	奶白无袖小圆领衫、灰绿素A裙、水墨托特与竹纹尖头后空鞋；绿色在主裙，可追溯颜色偏好，但水墨鞋包仅辅助人格。
o0988	ai_candidate	skirt	ink_wrap_sleeveless_top_ink_wrap_long_skirt	top,bottom	1	ivory_ink_black	ivory,black	statement	statement_not_daily	typical	spring,summer	social,creative	{"jade":0.9,"flou":0.55,"melt":0.37}	交领系绳无袖上衣和墨纹裹摆长裙同向中式表达，袖量简化使上下主题可辨	unknown	原图上衣胸腹和裙体有实体底层，薄纱只在外摆；水墨托特和竹纹后空鞋同主题，装饰较满仅作明确社交创意，不用于默认易穿配额。
o0989	ai_candidate	skirt	ivory_plain_shirt_wrap_midi_slingbacks	top,bottom	1	tonal_ivory	ivory	polished	everyday	easy	spring,autumn	daily,commute	{"ease":0.73,"mute":0.66,"heir":0.59,"jade":0.28}	普通素衬衫加裹裙维持基础优雅，鞋型变化不能产生新的人格证据	unknown	奶白素衬衫、奶白裹裙、灰绿结构包及奶白细带后空鞋；与o0985同主衣同包，仅鞋替换，不计为新增主裙比例。
o0990	ai_candidate	pants	plain_trench_ink_sleeveless_top_sage_wrap_pants	top,bottom	2	ivory_black_sage	ivory,black,sage	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"jade":0.86,"flou":0.48,"heir":0.44}	素风衣包围交领墨纹无袖上衣和浅绿覆片宽裤，中式层级相对清楚	unknown	原图下装中央有两条实体裤腿，不是裙；内上衣无袖，不存在夸张内袖与外套竞争。水墨托特和竹纹后空鞋呼应，实际风衣开合与裤长效果未知。
o0991	needs_review	pants	short_plain_blazer_stand_puff_blouse_ink_pants	top,bottom	2	ivory_ink	ivory,black	polished	unknown	typical	spring,autumn	commute,social	{"jade":0.72,"heir":0.5,"ease":0.42}	立领曲线门襟、墨纹宽裤有中式证据，但短西装直袖容纳内蓬袖待确认	outer_inner_volume_unverified	原图内上臂到袖口聚拢的明显鼓量与短外套较直袖形不同；下装有裆和两腿，应计裤装。素包鞋不解决袖量，先验证叠穿再进入推荐。
o0992	needs_review	pants	ink_long_coat_flare_sleeve_frog_top_ivory_pants	outer,top	2	ivory_ink_black	ivory,black	statement	unknown	experimental	spring,autumn	creative	{"jade":0.87,"bolt":0.44}	长系腰墨纹外套叠盘扣大纱袖，上下主衣同向但袖形层级存在疑点	outer_inner_volume_unverified	原图内袖从肘下大幅散开，外套袖口虽微宽却未确认容纳；奶白素宽裤、水墨包和细带后空鞋无法证明叠穿。保留人格证据但不据此放行结构。
o0993	needs_review	pants	ink_long_coat_stand_puff_blouse_sage_wrap_pants	outer,bottom	2	ivory_black_sage	ivory,black,sage	statement	unknown	experimental	spring,autumn	creative	{"jade":0.82,"flou":0.43}	墨纹长外套和浅绿覆片裤有中式结构，内鼓袖的容纳仍需确认	outer_inner_volume_unverified	原图小立领内衫袖量明显聚拢，外套袖较直；灰绿下装中央是两条奶白裤腿而非长裙。更换裤色没有消除上身疑点，继续待复核。
o0994	ai_candidate	pants	ink_long_coat_plain_tee_ink_wide_pants	outer,bottom	2	ivory_ink_black	ivory,black	statement	statement_not_daily	experimental	spring,autumn	creative,social	{"jade":0.88,"bolt":0.43,"heir":0.38}	墨纹长外套与同主题阔裤形成成套强表达，素短袖减轻内层复杂度	unknown	原图短袖内衣不占外套下袖空间，裤装有明确两腿；灰绿素包和奶白乐福鞋压低配饰。长外套与宽裤都较大，仅作非日常实验候选，不承诺实穿比例。
