token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0313	ai_candidate	skirt	fitted_mesh_layer_top_patch_long_skirt	skirt	1	brown_charcoal_washed_blue	brown,charcoal,washed_blue	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"film":0.78,"wabi":0.69,"void":0.64}	合体薄上衣控制大层裙体积，旧料与洗色支持复古，不仅灰褐同色	unknown	原图透肩袖上衣内有可见深色背心形覆盖，配旧丹宁棕多层长裙、棕蓝拼包和堆筒旧靴。主裙较强，留社交表达，不承诺实物防透或合身。
o0314	needs_review	skirt	floral_patch_shirt_raw_full_long_skirt	top,skirt	1	brown_washed_blue_charcoal	brown,washed_blue,charcoal	casual	statement_not_daily	explore	autumn	creative	{"film":0.76,"void":0.70,"wabi":0.63,"ease":0.26}	花纹拼衬衫与多层破边长裙各为主件，层包再重复旧料细节，缺少安静区域	multiple_focal_competition	原图棕蓝大花拼衬衫、灰褐洗蓝满层毛边长裙、皱褶层包和旧色运动鞋。鞋稍安静不足平衡上下，建议换素衬衫或平整裙后复核。
o0315	ai_candidate	pants	plain_short_jacket_fitted_top_raw_wide_pants	bottom	2	brown_taupe_charcoal	brown,taupe,charcoal	casual	everyday_with_statement	typical	autumn	social,creative	{"void":0.71,"wabi":0.62,"film":0.59,"ease":0.43}	素短夹克与素贴身内搭给层片裤留焦点，短外套和长裤比例清楚	unknown	棕短夹克叠褐灰贴身长袖，灰褐旧蓝侧片宽裤，灰蓝层包和灰基础运动鞋。衣物有安静区域，不按所有拼裤一概排除。
o0316	ai_candidate	pants	plain_soft_jacket_blouse_layered_wide_pants	bottom	2	brown_ivory_charcoal	brown,ivory,charcoal	casual	everyday_with_statement	typical	autumn	social,creative	{"wabi":0.68,"void":0.67,"film":0.56,"ease":0.45}	素自然外套与素白柔衫中和多层裤，主要结构变化集中下身，非全身破片	unknown	棕无领软外套、奶油小V褶领衫，灰蓝侧长片宽裤、棕蓝拼包和素长靴。保留自然表达，真实外套袖量仍不作保证。
o0317	ai_candidate	pants	plain_long_blazer_washed_shirt_wide_trousers	outer,bottom	2	taupe_washed_blue_navy	taupe,washed_blue,navy	casual	everyday	easy	autumn	daily,commute	{"loop":0.73,"mute":0.68,"film":0.59,"ease":0.57}	规整长外套、素洗蓝衬衫与宽裤构成低装饰层次，复古仅适度而非所有旧色都FILM	unknown	灰褐长西装叠洗蓝衬衫，藏蓝素宽裤、黑半月包和米灰运动鞋。结构稳定，可作秋季易穿候选，未承诺特定气温。
o0318	needs_review	pants	patch_cocoon_coat_puff_corset_layered_jeans	outer,top,bottom	2	brown_olive_washed_blue	brown,olive,washed_blue	casual	statement_not_daily	explore	autumn	creative	{"film":0.78,"wabi":0.67,"void":0.63}	粗织茧外套、鼓袖束腰与侧层牛仔都有明显体积，包靴同样旧料多层，需减少主件竞争	outer_inner_volume_unverified,multiple_focal_competition	原图大粗织拼长外套叠蓝棕厚鼓袖束腰，洗蓝侧片毛边牛仔、层包和堆筒靴。需核内袖进入外套并简化裤或外套，不因复古材料一致放行。
o0319	ai_candidate	pants	plain_cocoon_coat_patch_shirt_plain_wide_pants	top	2	brown_gray_washed_blue	brown,gray,washed_blue	casual	everyday_with_statement	typical	autumn	daily,social	{"void":0.66,"wabi":0.63,"film":0.62,"ease":0.50}	素茧外套和素宽裤压住不齐花衬衫，单个复杂内层是主视觉，配件安静	unknown	原图棕圆领落肩茧外套、灰蓝花纹长片衬衫、灰素宽裤，黑抽绳包与灰运动鞋。内袖为柔软轻鼓形而非巨体积束腰袖，不机械继承o0318冲突。
o0320	ai_candidate	pants	plain_long_coat_floral_shirt_plain_wide_pants	top	2	navy_brown_washed_blue	navy,brown,washed_blue	casual	everyday_with_statement	typical	autumn	daily,social	{"film":0.77,"ease":0.58,"loop":0.52,"wabi":0.49}	旧花衬衫为唯一图案重心，素长外套和素裤延展纵线，复古比满套破片克制	unknown	原图藏蓝宽落肩长外套内为棕蓝花衬衫，素褐宽裤、棕软包及素长靴。主衣有清楚简繁，保留秋季候选，实际袖围未知不承诺合身。
o0321	ai_candidate	dress	retro_corset_short_tiered_dress	dress	1	brown_washed_blue_olive	brown,washed_blue,olive	dressy	occasion_with_statement	typical	spring,summer	social,creative	{"film":0.82,"wabi":0.49,"bolt":0.40}	旧料束腰与短层裙集中为单件主视觉，素配件留白，复古轮廓不靠棕色单独判断	unknown	棕蓝橄榄拼束腰细带短层裙，素黑半月包、细框眼镜和米灰运动鞋。短裙轮廓区别于同材质长裙，保留主题社交而非普通日常。
o0322	ai_candidate	dress	plain_bias_long_slip_dress	dress	1	taupe_charcoal	taupe	dressy	occasion_with_statement	explore	spring,summer	social	{"flou":0.71,"ease":0.59,"film":0.43,"void":0.24}	素斜垂细长裙是柔线，棕运动鞋和暗包不构成解构VOID证据	unknown	灰褐细肩带素长裙、黑抽绳包、简洁耳环和棕旧色运动鞋。是柔裙休闲混搭探索，不因灰褐色自动归自然破片人格。
o0323	ai_candidate	dress	plain_strappy_short_a_dress	dress	1	denim_blue_brown	denim_blue	dressy	occasion_with_statement	typical	spring,autumn	social	{"film":0.68,"heir":0.62,"loop":0.57,"ease":0.42}	规整合腰短A裙与旧棕靴相邻复古，但主裙没有多层破坏结构	unknown	深蓝细肩带合腰短A裙，棕软包、细框眼镜和棕旧料堆筒靴。主衣素，脚部表达较重，限春秋社交，不作夏日凉爽保证。
o0324	ai_candidate	dress	plain_belted_long_shirtdress	dress	1	brown_charcoal_washed_blue	brown	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.70,"loop":0.65,"film":0.60,"wabi":0.38}	规整翻领腰带长裙为主体，层包与旧鞋是局部复古，不替代主衣人格证据	unknown	棕长袖系腰衬衫长裙、灰蓝层包、细框眼镜和棕旧运动鞋。主裙低装饰，可作日常表达，配件相近版本要一起去重。
o0325	ai_candidate	dress	plain_ruched_straight_long_dress	dress	1	blue_gray_charcoal	blue_gray	dressy	occasion_with_statement	explore	spring,summer	social	{"iced":0.70,"flou":0.68,"loop":0.50,"void":0.26}	侧褶细长直裙利落柔软，包旧料只是次要，不能从灰色推断VOID	unknown	灰蓝细肩带侧腰收褶长直裙、灰蓝层包、简洁耳环和灰运动鞋。单裙是柔线基础，混搭探索仍尊重主色面积。
o0326	ai_candidate	dress	raw_wrap_short_slip_dress	dress	1	charcoal_brown_washed_blue	charcoal,brown,washed_blue	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"void":0.79,"film":0.67,"wabi":0.56}	贴体裹胸与不齐毛边短摆是明确错位结构，素长靴没有继续堆叠细节	unknown	灰棕旧蓝裹胸短层裙，棕蓝拼包、细框眼镜和素棕长靴。主裙独立表达，保留社交创意；同系列大宽上衣不应被当同轮廓。
o0327	ai_candidate	pants	ink_embroidered_shirt_plain_wide_pants	top	1	ivory_gray_with_red_accents	ivory,light_gray	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"jade":0.73,"loop":0.60,"flou":0.50}	主衣身袖墨枝小红点与素长裤的纵向留白支持JADE，证据来自主上衣而非包	unknown	原图乳白翻领合腰鼓袖墨枝衬衫、浅灰乳白直宽裤，黑白曲片包与黑边红点墨纹乐福，非玛丽珍。与后续多套共用相同素裤，需整组主单品约束。
