token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o1009	ai_candidate	pants	ivory_fitted_knit_plain_straight_jeans	top,bottom	1	ivory_blue	ivory,blue	casual	everyday	easy	spring,autumn	daily	{"ease":0.75,"mute":0.62,"loop":0.3,"oops":0.15}	素合体针织配普通直牛仔是基础休闲，没有足够模块化或解构证据	unknown	奶白长袖圆领针织、蓝直筒牛仔、素奶白弯月包和灰褐普通长靴；与其他牛仔组合共用主裤，不以目录名提高人格评分。
o1010	ai_candidate	pants	blue_fine_pattern_shirt_plain_straight_jeans	top,bottom	1	tonal_blue	blue	casual	everyday	easy	spring,autumn	daily	{"ease":0.73,"film":0.48,"loop":0.34}	细纹小领衫与普通牛仔偏日常，纹理变化不是模块结构	unknown	蓝细纹长袖小圆领式衬衫、普通蓝直牛仔、奶白素弯月包与灰褐长靴；主衣蓝色可用于颜色匹配，但不能从低彩直接推断强LOOP。
o1011	ai_candidate	pants	blue_plain_shirt_curved_wide_jeans	bottom	1	tonal_blue	blue	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.67,"loop":0.58,"oops":0.43}	普通衬衫衬托弧线宽裤，比例变化清楚而非全身主动失衡	unknown	浅蓝普通翻领长袖衫、洗蓝弧线宽牛仔、奶白灰紫口袋包与灰褐踝靴；裤腿量是主变化，紫色仅在配件不记为主衣色。
o1012	ai_candidate	pants	ivory_fitted_knit_curved_wide_jeans	bottom	1	ivory_blue	ivory,blue	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.66,"loop":0.6,"oops":0.43}	合体针织与弧形宽裤形成紧上松下，整洁比例支持温和结构探索	unknown	奶白圆领针织、洗蓝弧线宽裤、灰紫多口袋软包和普通灰褐踝靴；与o1011共用裤鞋包，区别在上身量感而非全新配方家族。
o1013	ai_candidate	pants	clean_wrap_panel_shirt_layer_cargo_balloon_pants	bottom,top	1	white_gray_ivory_taupe	white,gray,ivory,taupe	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"loop":0.8,"oops":0.65,"void":0.5}	上身单一清晰灰裹片与下身工装模块同语汇，色域和边缘整洁；体积集中在裤装	unknown	原图白衬衫为一块灰色侧裹片，并非多重透明层；下装有两条收脚实裤腿、覆片口袋垂带。奶白褶软包与普通长靴收敛配件，保留实验非默认日常。
o1014	needs_review	pants	ink_fragment_shirt_layer_cargo_balloon_pants	top,bottom	1	ivory_ink_taupe	ivory,black,taupe	statement	statement_not_daily	experimental	spring,autumn	creative	{"loop":0.58,"oops":0.72,"void":0.62}	错层墨纹上衣与大围片工装裤同时有散片垂带，主次弱于单灰裹片版本	multiple_focal_competition	原图上衣多处侧褶、松袖和碎片衣摆，下装有巨大覆片及口袋；虽有实体躯干覆盖，结构竞争仍未解决。奶白软包及长靴不改变主衣复杂度。
o1015	ai_candidate	pants	draped_wide_top_curved_jeans	top	1	taupe_ivory_blue	taupe,ivory,blue	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"flou":0.7,"loop":0.62,"oops":0.55}	宽散垂褶上衣主导流动，弧线牛仔没有再加大面积工装覆片	unknown	灰褐奶白垂褶宽袖上衣、洗蓝弧线宽牛仔、灰紫口袋包和普通长靴；与o1007的大围片裤不同，底部较连续，仍只作明确社交创意候选。
o1016	ai_candidate	pants	fine_blue_shirt_layer_cargo_balloon_pants	bottom	1	blue_ivory_taupe	blue,ivory,taupe	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.75,"oops":0.67,"ease":0.38}	细纹普通上衫让工装模块裤成为唯一大型结构，存在清楚主次	unknown	蓝细纹小领长袖衫、奶白灰褐收脚覆片工装裤、奶白褶软包和灰褐踝靴；相同裤子与其他上衫重复，必须参与主衣家族抑制。
o1017	ai_candidate	skirt	ivory_fitted_knit_modular_pleated_midi	bottom	1	ivory_taupe_charcoal	ivory,taupe,charcoal	statement	everyday_with_statement	typical	spring,autumn	daily,social	{"loop":0.82,"oops":0.6,"mute":0.27}	素合体针织平衡几何层片百褶裙，模块与干净折线而非低彩本身支持LOOP	unknown	原图上装是闭合圆领细针织；下装为奶白灰褐不对称百褶半裙，深灰嵌片、垂片和侧盖可辨。奶白软包普通长靴收敛，未把半裙误作裤。
o1018	ai_candidate	skirt	blue_plain_shirt_modular_pleated_midi	bottom	1	blue_ivory_taupe_charcoal	blue,ivory,taupe,charcoal	statement	everyday_with_statement	typical	spring,autumn	daily,social	{"loop":0.8,"oops":0.59,"ease":0.36}	普通蓝衫与几何模块裙形成可辨焦点，没有用配色同名替代结构判断	unknown	蓝普通翻领衬衫、奶白灰褐深灰层片百褶裙、奶白褶软包和普通长靴；与o1017同主裙同配件，不能计作新的裙装家族。
o1019	ai_candidate	skirt	ink_asymmetric_shirt_plain_navy_pleats	top	1	ivory_ink_navy	ivory,black,navy	polished	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.73,"oops":0.6,"void":0.49}	错层墨纹衫配连续规则百褶，模块化集中在上身而非所有位置争抢	unknown	奶白墨纹普通尖领抽结衬衫、藏蓝素百褶中裙、奶白素弯月包与灰褐踝靴；墨纹并非盘扣交领证据，不因此自动高判JADE。
o1020	ai_candidate	skirt	clean_wrap_panel_shirt_blue_straight_midi	top	1	white_gray_blue	white,gray,blue	polished	everyday_with_statement	explore	spring,autumn	daily,commute,social	{"loop":0.75,"oops":0.58,"ease":0.49}	单灰裹片白衬衫与素直裙保持整洁轮廓，模块变化有限且主次清楚	unknown	白灰裹片系结衬衫、浅蓝素直筒中裙、灰紫口袋包及普通灰褐长靴；主裙没有层层裙片，适合与实验模块裙版本区分。
o1021	ai_candidate	skirt	ink_asymmetric_shirt_blue_straight_midi	top	1	ivory_ink_blue	ivory,black,blue	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.68,"oops":0.7,"void":0.56}	墨纹散片、侧抽结与素直裙形成单焦点，但比单灰裹片版本更偏解构	unknown	奶白墨纹不对称衬衫、浅蓝素直中裙、灰紫口袋软包和普通长靴；此裙与o1020相同，墨纹及袖量变化不代表新增下装结构。
o1022	ai_candidate	skirt	draped_wide_top_plain_navy_pleated_midi	top	1	taupe_ivory_navy	taupe,ivory,navy	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"flou":0.73,"loop":0.57,"oops":0.49}	垂褶宽散上衣是流动主角，规则百褶裙承接而非另一组破碎工装层	unknown	灰褐奶白抽袖垂褶上衣、藏蓝规则百褶中裙、奶白素包与灰褐踝靴；实体奶白内层可见，静物无法确认活动时衣摆位置，不作身体适配保证。
o1023	ai_candidate	skirt	plain_blue_shirt_plain_blue_straight_midi	top,bottom	1	tonal_blue	blue	polished	everyday	easy	spring,autumn	daily,commute	{"ease":0.74,"mute":0.63,"heir":0.48,"loop":0.29}	普通尖领衬衫与素直裙是清爽基础，不具明显可替换模块结构	unknown	蓝素衬衫、浅蓝直筒中裙、奶白素弯月包和灰褐普通长靴；主衣同蓝可用于颜色偏好，不能把普通基础造型宣称强人格标志。
o1024	ai_candidate	skirt	fine_blue_shirt_plain_blue_straight_midi	top,bottom	1	tonal_blue	blue	polished	everyday	easy	spring,autumn	daily,commute	{"ease":0.71,"mute":0.5,"film":0.4,"loop":0.32}	细纹小领衫增加温和纹理，整体仍为常规上衫加直裙	unknown	蓝细纹长袖小领衫、浅蓝素直裙、奶白素弯月包和灰褐长靴；与o1023仅换上衫，主裙和配件完全同类，需要关联去重。
o1025	ai_candidate	skirt	ivory_fitted_knit_charcoal_wrap_long_skirt	bottom	1	ivory_charcoal	ivory,charcoal	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.8,"oops":0.62,"edge":0.43}	素上衣衬托深灰裹片抽褶长裙与奶白内摆，几何靴呼应结构而非随机加色	unknown	原图长裙有连续奶白实体内摆，并非裤装；灰紫口袋包与黑灰交带尖头踝靴搭配。两只靴子跟高形状一致，不混同另一双待核不对称鞋。
o1026	ai_candidate	skirt	fitted_asymmetric_top_charcoal_wrap_long_skirt	top,bottom	1	ivory_gray_charcoal	ivory,gray,charcoal	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"loop":0.73,"oops":0.78,"edge":0.48}	偏肩贴体抽结上衣与裹片裙重复斜线，紧上长下保持比例，但上下都有强结构	unknown	原图胸腹实体覆盖，裙下有奶白实内层；奶白灰尖头缠带靴两脚跟型一致。多处斜褶同语汇，仅保留明确社交创意实验，不能充当轻探索首屏。
o1027	ai_candidate	skirt	blue_plain_shirt_charcoal_wrap_long_skirt	bottom	1	blue_charcoal_ivory	blue,charcoal,ivory	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.77,"oops":0.61,"ease":0.36}	普通蓝衫让深灰奶白模块裹裙成为主角，配件保持黑白结构呼应	unknown	蓝普通翻领衫、深灰抽褶覆片长裙、奶白素弯月包及黑灰交带尖头靴；与o1025共用主裙及鞋，不因换上衫就计作另一类长裙。
o1028	needs_review	pants	modular_blazer_asymmetric_top_layer_wide_pants	outer,top,bottom	2	taupe_ivory_gray	taupe,ivory,gray	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.78,"loop":0.58,"void":0.52}	外套错片、内衫偏肩抽结、宽裤覆片口袋同时高强度，统一灰米不等于主次清楚	multiple_focal_competition	原图下装明确两条宽裤腿；修身拼片西装、贴体斜领上衣和多层宽裤各有独立焦点，配包及缠带鞋继续加细节。建议先简化一至两件主衣再复核。
o1029	ai_candidate	pants	colorblock_bomber_wrap_panel_shirt_plain_jeans	outer,top	2	sage_ivory_white_gray_blue	sage,ivory,white,gray,blue	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.81,"oops":0.61,"edge":0.49}	短宽拼色夹克与单侧灰裹片共用整洁模块语汇，普通牛仔和素包留出安静部分	unknown	原图外套宽袖容纳普通衬衫袖量未见明显硬性冲突；内衫单灰片非多层散片，蓝直牛仔及奶白包压低复杂度，黑灰几何靴呼应。实际尺寸仍未知。
o1030	ai_candidate	pants	plain_long_cardigan_ink_shirt_curved_jeans	top,bottom	2	taupe_ivory_ink_blue	taupe,ivory,black,blue	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"loop":0.68,"oops":0.62,"flou":0.48}	素长开衫收拢墨纹错层衫与弧线裤，复杂度低于外内裤全拼片但仍不是易穿基础	unknown	原图外套为单件无扣长开衫，非双门襟疑点资产；内袖柔软收口、外袖有松量，未见刚性鼓袖冲突。灰紫包和奶白缠带靴增加细节，真实叠穿容量未知。
