token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o1129	needs_review	pants	plain_shirt_asymmetric_lace_metallic_two_leg_pants	bottom	1	white_charcoal_denim_pink	white,charcoal,denim_blue,pink	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.84,"edge":0.65,"neon":0.4}	两裤腿不同体积、蕾丝与亮粉抽片构成主动错位，但包与鞋继续增加高强度细节	multiple_focal_competition	原图确认不是半裙：左宽腿有长蕾丝侧片、右腿亮粉收束；素白衬衫已降密度，解构包和多色厚鞋仍争焦点。建议先换一件素配饰再复核，不等同o1128四处都复杂。
o1130	needs_review	pants	asymmetric_floral_shirt_lace_panel_wide_pants	top,bottom	1	blue_charcoal_pink_ivory	blue,charcoal,pink,ivory	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.83,"edge":0.66}	收褶花蕾丝衬衫与两侧纱片宽裤上下均错位，高彩乐福鞋又引入另一组色彩	multiple_focal_competition	原图可见下装分为两条实体宽裤腿，不是长裙；蓝花拼衫、灰丹宁粉纱裤、素灰手袋及多彩乐福鞋。灰包有留白，但上下密度仍需取舍。
o1131	ai_candidate	pants	plain_box_tee_lace_panel_wide_pants	bottom	1	pale_blue_charcoal_denim_pink	pale_blue,charcoal,denim_blue,pink	statement	statement_not_daily	experimental	spring,summer	creative,social	{"oops":0.79,"edge":0.58,"neon":0.33}	短箱形素T把焦点交给不对称纱片宽裤，花片和亮片不是仅靠鞋包传达人格	unknown	浅蓝短袖口袋T、灰丹宁粉纱覆片宽裤、素灰手袋及彩色厚底乐福鞋；相较o1130减少上身结构后有主次，仍属实验，不作为默认轻探索。
o1132	ai_candidate	pants	fitted_sleeveless_shirt_plain_tapered_pants	top,bottom	1	pale_blue_ivory	pale_blue,ivory	polished	everyday	easy	spring,summer	daily,commute	{"ease":0.77,"iced":0.63,"loop":0.57,"oops":0.16}	无袖翻领、收省腰线与素锥裤为整洁日常，没有主动错位结构	unknown	浅蓝无袖衬衫配米白锥裤、蓝半月软包和蓝玛丽珍鞋；配色干净可以易穿，但不能因原目录属于OOPS就记录强解构证据。
o1133	ai_candidate	pants	fitted_tank_plain_tapered_pants	top,bottom	1	pale_blue_ivory	pale_blue,ivory	casual	everyday	easy	summer	daily,travel	{"ease":0.79,"iced":0.56,"oops":0.14}	窄肩素背心与普通锥裤形成基础轻装，简洁比色彩标签更明确	unknown	浅蓝窄肩背心、米白锥裤、蓝半月包及玛丽珍鞋；与o1132同下装同配件，领袖改变但不算新的下装家族。
o1134	ai_candidate	pants	asymmetric_corset_top_plain_blue_trousers	top	1	blue_charcoal_pastel	blue,charcoal,pastel	statement	statement_not_daily	experimental	spring,autumn	creative,social	{"oops":0.84,"edge":0.73,"neon":0.24}	单边翻领、花褶袖与蕾丝袖错位围绕收腰丹宁身片，素直裤给主衣留白	unknown	原图可见花褶胸片及丹宁束腰实体，袖子一长花褶一蕾丝系带；配浅蓝直裤、拼接手袋和素蓝乐福鞋。配件仍复杂但主下装安静，不把实验造型当通勤。
o1135	ai_candidate	pants	neon_balloon_short_sleeve_top_plain_blue_trousers	top	1	blue_lime_orange_pink	blue,lime,orange,pink	statement	everyday_with_statement	typical	spring,summer	creative,social	{"neon":0.85,"oops":0.66,"edge":0.39}	高彩大色块和蓬短袖为主要语言，解构程度低于异长袖束腰衫	unknown	蓝橙荧绿粉拼色短袖泡泡上衣，浅蓝普通直裤、拼接包和蓝乐福鞋；同裤换上衣改变主焦点，但与NEON明显交叉，不凭多彩高判所有实验人格。
o1136	needs_review	pants	neon_cropped_shirt_plain_gray_trousers	top	1	blue_lime_orange_pink_gray	blue,lime,orange,pink,gray	statement	statement_not_daily	experimental	spring,autumn	creative	{"neon":0.78,"oops":0.72,"edge":0.43}	短翻领大袖彩衫与素长裤形成明确比例，问题另在不对称靴的成对平衡	paired_heel_balance_unverified	原图鞋为g0080：两侧跟型及前掌厚度明显不同，不能因裤子素净而放行；灰直裤、解构包和彩色短衫本身可讨论，需替换已复核鞋后再评整套。
o1137	needs_review	pants	plain_white_shirt_gray_trousers	top,bottom	1	white_gray	white,gray	polished	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.57,"loop":0.52,"oops":0.33}	主服装都是普通衬衫和直裤，错位证据只在包靴，不能代替整套人格	paired_heel_balance_unverified	白翻领衬衫和灰普通直裤本可易穿，但与o1136共用g0080异跟靴，成对平衡未验证；换素上衣不修复该问题。荧绿只在包，不记录成主服装色。
o1138	needs_review	pants	floral_asymmetric_shirt_neon_balloon_cargo_pants	top,bottom	1	blue_gray_lime_orange_pink	blue,gray,lime,orange,pink	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.78,"neon":0.73,"edge":0.43}	上身花蕾丝与灰丹宁，下身高彩亮面工装，两个主语言都强且缺过渡	multiple_focal_competition	原图裤腿为成对束口宽工装，蓝橙荧绿粉分区与厚底玛丽珍呼应；素灰包不能消除复杂蓝花衫和高彩裤的竞争，建议先简化上衣。
o1139	ai_candidate	pants	plain_blue_tee_neon_balloon_cargo_pants	bottom	1	pale_blue_lime_orange_pink	pale_blue,blue,lime,orange,pink	statement	everyday_with_statement	typical	spring,summer	creative,social	{"neon":0.86,"oops":0.64,"edge":0.32}	素短T平衡成对高彩工装裤，鲜亮运动感强于失衡解构	unknown	浅蓝口袋T、荧彩宽工装裤、素灰包及同色厚底玛丽珍；上身简化后主焦点明确。与o1138同裤不算新增家族，不将运动鞋底等同运动性能。
o1140	ai_candidate	pants	fitted_blue_tee_asymmetric_patch_tapered_pants	bottom	1	pale_blue_charcoal_denim_pink_silver	pale_blue,charcoal,denim_blue,pink,silver	statement	statement_not_daily	experimental	spring,summer	creative,social	{"oops":0.84,"edge":0.69,"neon":0.35}	修身短T突出左右不同材质和裤脚形状，素包使主要结构集中下半身	unknown	原图两腿均有实体灰裤片，外覆白蕾丝、粉抽褶和银片；上身浅蓝圆领、素白托特，彩色鞋呼应粉蓝但增加饱和度。实验可候选，不是轻探索。
o1141	suggested_exclude	pants	neon_balloon_top_asymmetric_patch_pants	top,bottom	1	neon_gray_denim_pink_silver	blue,lime,orange,pink,charcoal,silver	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.84,"neon":0.76,"edge":0.54}	大袖高领拼色短上衣和异形蕾丝银粉裤同时抢主视觉，厚彩鞋继续放大	multiple_focal_overload	原图上下都含多级拼片、抽绳和不对称体积，素白包只占小面积；建议退出默认验证，保留创意历史，先在上衣与裤之间选一个核心再重组。
o1142	ai_candidate	pants	blue_sleeveless_shirt_asymmetric_wide_pants	bottom	1	pale_blue_charcoal_denim_pink	pale_blue,charcoal,denim_blue,pink	statement	statement_not_daily	experimental	spring,summer	creative,social	{"oops":0.82,"edge":0.61,"neon":0.33}	普通无袖翻领与软蓝包减少干扰，把不对称宽裤作为唯一大体积主衣	unknown	浅蓝无袖衬衫、左侧层蕾丝右侧亮粉收束的宽裤、蓝软包和彩色乐福鞋；裤为两腿，非裙。鞋仍夸张但上下主次较o1129清楚。
o1143	ai_candidate	pants	blue_tank_asymmetric_wide_pants	bottom	1	pale_blue_charcoal_denim_pink	pale_blue,charcoal,denim_blue,pink	statement	statement_not_daily	experimental	summer	creative,social	{"oops":0.81,"edge":0.64,"neon":0.32}	窄肩素背心强化上窄下阔，主错位证据仍来自同一条异形裤	unknown	蓝素背心替换o1142无袖衬衫，其余宽裤、半月包和彩色乐福鞋相同；露肩及领型变化不能当作独立裤型覆盖，仍保留实验用途。
o1144	ai_candidate	pants	plain_blue_bandcollar_shirt_lace_panel_wide_pants	bottom	1	pale_blue_charcoal_denim_pink	pale_blue,charcoal,denim_blue,pink	statement	statement_not_daily	experimental	spring,autumn	creative,social	{"oops":0.8,"edge":0.58}	素小立领衬衫与低跟素鞋缓和宽裤两侧长纱片，层次集中下身	unknown	浅蓝小立领长袖衫、灰丹宁粉白蕾丝覆片宽裤、解构包及灰褐后空低跟鞋；包有重复材质，但比复杂上衫组合更有主次，不是新裤型。
o1145	suggested_exclude	pants	asymmetric_corset_top_lace_panel_wide_pants	top,bottom	1	blue_charcoal_pink_ivory	blue,charcoal,pink,ivory	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.87,"edge":0.75}	束腰多种袖型和宽裤长纱片上下都建立复杂节奏，解构包又重复服装细节	multiple_focal_overload	原图上衣胸腰为实体结构但袖摆高度不对称，下装两腿外又覆长纱与亮面；素低跟鞋无法让三个复杂区域产生主次。建议改素上衣或素裤后另审。
o1146	suggested_exclude	skirt	neon_cropped_shirt_patch_tiered_skirt	top,bottom	1	blue_lime_orange_pink_charcoal_ivory	blue,lime,orange,pink,charcoal,ivory	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.87,"neon":0.71,"edge":0.53}	彩色泡泡袖、异形多层裙、解构包与高彩厚鞋四处同时复杂	multiple_focal_overload	原图下装是连续裙体，无两条裤腿；灰丹宁黄白银多层裙摆与上衣的蓝橙粉荧绿都很强。建议退出默认验证，先保留一个主衣而非继续换鞋颜色。
o1147	needs_review	skirt	white_shirt_patch_tiered_skirt	bottom	1	white_charcoal_denim_yellow_silver	white,charcoal,denim_blue,yellow,silver	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.83,"edge":0.57,"neon":0.38}	白衬衫让位给异形多层裙，但复杂包和多彩厚鞋仍分散焦点	multiple_focal_competition	与o1146同一层片裙、包和鞋，素白上衣是改善却未完全解决多焦点；建议先用素包或素鞋复核。黄白银裙摆的层片不能当作新增裙数量。
o1148	ai_candidate	skirt	asymmetric_blue_floral_shirt_plain_navy_a_skirt	top	1	blue_charcoal_navy	blue,charcoal,navy	statement	statement_not_daily	experimental	spring,autumn	creative,social	{"oops":0.75,"edge":0.57,"film":0.34}	花蕾丝错位衬衫与素藏蓝A裙形成复杂上身、整洁下身的对照	unknown	蓝花灰丹宁收褶长袖衬衫、藏蓝普通中长A裙、素灰手袋和彩色乐福鞋；主裙无解构，不把鞋包花色当成整体主配色，保留实验用途。
o1149	ai_candidate	skirt	plain_box_tee_navy_a_skirt	bottom	1	pale_blue_navy	pale_blue,navy	casual	everyday	explore	spring,summer	daily,social	{"ease":0.69,"film":0.48,"neon":0.35,"oops":0.24}	箱形素T和中长A裙是基础比例，仅彩色乐福鞋提供小面积探索	unknown	浅蓝口袋T、藏蓝A裙、素灰手袋与彩色乐福鞋；可以做日常轻探索，但不应声称主服装有解构结构。亮橙荧绿仅鞋上出现。
o1150	ai_candidate	skirt	fitted_blue_tee_charcoal_pleated_mini	bottom	1	pale_blue_charcoal	pale_blue,charcoal	casual	everyday	easy	summer	daily,social	{"ease":0.71,"film":0.61,"oops":0.18}	合体短T、规则褶短裙和玛丽珍偏清爽学院，没有失衡拼接	unknown	浅蓝合体圆领T、灰普通褶短裙、素白托特与蓝玛丽珍；与前面长A裙有裙长和褶量差别，不能因为同属裙装就抹去这种变化。
o1151	ai_candidate	skirt	neon_highneck_balloon_top_plain_pleated_mini	top	1	blue_lime_orange_pink_charcoal	blue,lime,orange,pink,charcoal	statement	everyday_with_statement	typical	spring,autumn	creative,social	{"neon":0.82,"oops":0.62,"edge":0.47}	大袖高领短上衣的高彩与普通褶短裙形成上强下简，鲜亮能量主导	unknown	彩色斜拉链大袖短上衣、灰短褶裙、白托特和蓝玛丽珍；只有一个复杂主衣，不继承o1141的过载排除，但也不等同清淡日常。
o1152	ai_candidate	skirt	blue_sleeveless_shirt_blue_flared_midi	top,bottom	1	tonal_blue	blue	polished	everyday	easy	spring,summer	daily,commute	{"iced":0.75,"ease":0.73,"flou":0.48,"oops":0.14}	清晰无袖翻领配顺滑长摆，整套蓝调与普通鞋包偏整洁温和	unknown	浅蓝无袖衬衫、蓝色平滑微喇中长裙、蓝半月软包和蓝乐福鞋；无异形拼接，不能仅凭原人格归属向用户解释为OOPS。
