token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0769	needs_review	pants	ornate_fitted_jacket_puff_blouse_ivory_tapered_pants	outer,top,bottom	2	ivory	ivory	statement	statement_not_daily	explore	spring,autumn	social,creative	{"bolt":0.72,"melt":0.60,"flou":0.42}	装饰夹克肩虽鼓起，但前臂与腰身极窄，不能据泡肩判断可容纳整段蓬袖内衫	outer_inner_volume_unverified	原图奶白酒红花边合体夹克、白圆领宽泡袖内衫、白锥裤、粉白软包和白运动鞋；袖量冲突待复核，与宽松短夹克分开。
o0770	ai_candidate	pants	navy_relaxed_jacket_ivory_peplum_knit_blush_balloon_pants	outer,top,bottom	2	navy_ivory_blush	navy,ivory,blush	statement	statement_not_daily	explore	spring,autumn	social,creative	{"melt":0.74,"flou":0.64,"ease":0.49}	宽落肩素夹克与贴体针织、局部袖下段泡量可形成层次，不继承窄袖壳体问题	unknown	原图海军蓝宽短夹克、奶白系结小荷叶摆针织、粉抽绳气球裤、白翻盖包与灰褐长靴；外套袖身有明显松量，图片仍不能保证实穿余量。
o0771	ai_candidate	pants	ornate_cape_blue_ruched_top_ivory_embellished_tapered_pants	outer,bottom,top	2	ivory_blue	ivory,blue	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"bolt":0.80,"heir":0.42,"melt":0.50,"flou":0.36}	披肩式毛边花饰外套与侧饰锥裤、酒红鞋形成戏剧主题，素蓝内衫提供缓冲	unknown	原图奶白酒红结披风式外套、蓝褶短袖衫胸腹有实体覆片、奶白侧饰锥裤、粉绿软纱包和酒红带鞋；领肩透明不等于胸身无内搭，宽披风也不是窄袖西装。
o0772	needs_review	pants	ivory_bomber_double_puff_corset_tulle_panel_jeans	outer,top,bottom	2	ivory_blue_pastel	ivory,blue,blush,sage	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"bolt":0.72,"flou":0.65,"melt":0.53}	双段大泡袖、长肩带装饰需放入夹克普通袖筒，上下也各有强主题，不能靠素外壳直接放行	outer_inner_volume_unverified	原图白拉链夹克、奶白酒红大双泡袖短束身衫、蓝牛仔外覆粉绿纱片裤、蓝托特和酒红饰尖跟鞋；裤有两腿，袖中空间未证实，优先简化内衫或换适合外层。
o0773	ai_candidate	pants	blush_cardigan_opaque_flower_blouse_blue_tapered_pants	outer,top,bottom	2	blush_ivory_blue	blush,ivory,blue	polished	everyday_with_statement	typical	spring,autumn	social	{"melt":0.71,"ease":0.62,"flou":0.50}	素开衫与浅小花内衫有柔甜层次，蓝锥裤压住繁度，花靴是局部表达	unknown	原图粉V开衫、密实奶白小花衬衫、蓝锥裤、粉素包与花纱长靴；胸身不是待核透明罩衫，靴筒和裤脚真实穿法仍未知，不承诺试穿落位。
o0774	ai_candidate	dress	blue_belted_threequarter_shirt_dress	dress	1	blue	blue	polished	everyday	easy	spring,summer	commute,daily	{"ease":0.73,"heir":0.66,"mute":0.60,"flou":0.22}	普通领口、扣带收腰和规整A裙为经典日常，没有漂浮层片结构	unknown	蓝色七分袖带扣衬衫中长裙、蓝素包、普通眼镜及灰褐乐福鞋；不以蓝色或腰带自动判高表达人格。
o0775	needs_review	dress	burgundy_ivory_corset_flower_ceremonial_gown	dress	1	burgundy_ivory	burgundy,ivory	formal	statement_not_daily	experimental	spring,autumn	formal,creative	{"bolt":0.91,"melt":0.55,"flou":0.44}	绒感束身、垂袖和多层花长裙是明确戏剧礼服；实用桶包与主题使用场景尚未统一	occasion_accessory_balance_unresolved	原图酒红奶白大裙摆花礼服、白抽绳桶包、花饰眼镜及素酒红带鞋；保留人格强证据但不作为日常或未经配件复核的完整推荐。
o0776	needs_review	dress	blue_long_shirt_dress_furry_snowboots	dress	1	blue	blue	polished	everyday_with_statement	explore	unknown	unknown	{"ease":0.61,"heir":0.52,"melt":0.36,"flou":0.24}	主衣为平薄观感长袖衬衫裙，厚毛雪靴的使用环境并不能由装饰包补足	season_layering_unresolved	原图蓝色系腰长衬衫裙、酒红奶白花饰包、眼镜与粉白厚毛雪靴；不同于短袖露臂案例，但仍缺明确冷暖环境和外层说明，暂不作全季承诺。
o0777	ai_candidate	dress	pale_blue_sleeveless_plain_a_midi	dress	1	blue	blue	polished	everyday_with_statement	explore	spring,summer	social	{"heir":0.65,"ease":0.62,"iced":0.47,"flou":0.26}	素无袖收腰A裙与蓝小包鞋连色，花饰眼镜只是点缀，不赋予主衣层纱	unknown	浅蓝素无袖中长裙、蓝薄纱小包、花饰眼镜和蓝低鞋；主裙表面规整，材质成分未知。
o0778	ai_candidate	dress	blush_short_sleeve_straight_midi_ankleboots	dress	1	blush	blush	polished	everyday	easy	spring,autumn	daily,social	{"ease":0.66,"heir":0.62,"mute":0.62,"flou":0.22}	素短袖收腰直裙配普通短靴是克制组合，不继承配厚雪靴版本的同一风险	unknown	粉灰短袖前开衩中长裙、蓝小软包、普通眼镜和灰褐踝靴；鞋不具厚毛雪地结构，不能把所有靴配短袖都机械拒绝。
