token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0073	ai_candidate	skirt	fitted_knit_long_straight_skirt	top,bottom	1	tonal_navy_cream_wine_accent	navy	smart_casual	everyday_with_statement	typical	spring,autumn	commute,social	{"heir":0.81,"mute":0.68,"loop":0.72,"bolt":0.45}	HEIR：修身翻领针织与直长裙整洁；包的复古装饰是点缀，不足单独支持BOLT	unknown	藏蓝翻领扣襟针织配同色直长裙、灰褐乐福，酒红奶白装饰提包为唯一繁复点。整套窄长，配饰比主服装更高调，不列默认低调首屏。
o0074	ai_candidate	skirt	loose_band_shirt_short_a_skirt	top,bottom	1	ivory_taupe_burgundy	ivory,taupe	casual	everyday	easy	spring,summer	 daily,social	{"heir":0.80,"loop":0.75,"melt":0.67,"ease":0.68}	HEIR：简单衬衫与短A裙、玛丽珍的学院式组合；LOOP：低装饰清晰比例	unknown	奶白立领宽衬衫配灰褐短A裙，酒红方包与玛丽珍呼应。短裙确实改变比例，不只是同长裙换色；无运动或戏剧配件冲突。
o0075	ai_candidate	skirt	relaxed_rolled_shirt_pencil_midi	top,bottom	1	warm_cream_navy_tan	oatmeal,navy	smart_casual	everyday	easy	spring,summer	commute,daily	{"heir":0.80,"ease":0.78,"loop":0.72}	HEIR：领衫与窄中裙；EASE：挽袖松量、柔软棕包缓和正式度	unknown	燕麦色松衬衫挽袖，藏蓝窄中裙和棕色软包、浅棕后绊鞋相配。上松下直，包和鞋简洁，适合日常通勤的克制暖冷对照。
o0076	ai_candidate	skirt	corseted_statement_top_plain_a_midi	top	1	cream_taupe_wine_emerald	ivory,burgundy,taupe	dressy	occasion_only	explore	spring,autumn	formal,social,creative	{"bolt":0.86,"heir":0.57,"oops":0.50,"mute":0.18}	BOLT：束腰、天鹅绒垂袖和刺绣形成强戏剧焦点；HEIR只有复古精致元素，不代表日常学院	unknown	原尺寸确认刺绣束腰上衣、酒红垂袖与同语汇包鞋互相呼应，素灰褐裹A裙压低复杂度。不是随机拼凑，但明显场合化，不应作为HEIR日常易穿首屏。
o0077	ai_candidate	skirt	fitted_tank_soft_short_tiered_skirt	top,bottom	1	cream_taupe_navy_burgundy	ivory,taupe	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"melt":0.78,"heir":0.70,"ease":0.68,"flou":0.67}	MELT：短层裙的柔软体积；HEIR：深色提包及酒红短靴带复古感	unknown	乳白合体背心配灰褐抽绳层叠短裙，深蓝酒红包和酒红短靴重复暗红。露臂与短靴适合温和过渡季，不推断严冬保暖。
o0078	ai_candidate	pants	thigh_coat_polo_fluid_wide_pants	outer,bottom	2	taupe_navy	taupe,navy	smart_casual	everyday	typical	spring,autumn	commute,daily	{"heir":0.85,"loop":0.79,"mute":0.73}	HEIR：翻领外套叠Polo；LOOP：外中长、内短领衫和宽裤的模块层次	unknown	灰褐中长翻领外套、藏蓝Polo与阔腿长裤，蓝色软包和灰褐踝靴色域统一。主服装为传统层次，配件安静，无多焦点挤压。
o0079	ai_candidate	pants	cardigan_tank_wide_pants	outer,bottom	2	tonal_navy_black	navy	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.80,"heir":0.78,"mute":0.78,"loop":0.77}	EASE：柔软针织和宽裤；HEIR：整洁开衫；暗色不等于NOIR的锐利强肩	unknown	藏蓝V领开衫叠同色低圆领背心，配蓝阔腿裤、黑软包和黑乐福。层次舒适而不尖锐，适合日常；与同蓝宽裤组合存在家族重复。
o0080	ai_candidate	pants	short_boxy_outer_tank_wide_pants	outer,bottom	2	cream_navy_taupe	ivory,navy	smart_casual	everyday	typical	spring,autumn	commute,daily	{"heir":0.80,"loop":0.82,"ease":0.74}	LOOP：短箱形外层与宽长裤形成清楚比例；HEIR：扣襟翻领外套的传统感	unknown	奶白短翻领外套与背心叠穿，藏蓝宽裤、灰棕抽绳包及低跟长靴。外短下长比长外套版本更明确，但重复宽裤需参与去重。
o0081	ai_candidate	pants	waisted_blazer_print_shirt_wide_jeans	outer,top,bottom	2	navy_cream_burgundy_brown	navy,ivory,washed_blue	smart_casual	everyday_with_statement	typical	spring,autumn	commute,social	{"heir":0.84,"film":0.73,"loop":0.65}	HEIR：双排扣收腰西装与丝巾式花纹衬衫；FILM：牛仔及酒红玛丽珍的复古混搭	unknown	藏蓝金扣双排西装叠几何链条感花纹衬衫，配蓝宽牛仔、酒红鞋及深蓝酒红包。花纹和金扣是表达点，牛仔降低正式度，不应当成纯素基础穿搭。
o0082	ai_candidate	pants	long_coat_drawstring_top_tapered_pants	outer,bottom	2	navy_oatmeal_tan	navy,oatmeal	smart_casual	everyday_with_statement	typical	spring,autumn	commute,daily	{"loop":0.79,"heir":0.75,"ease":0.69,"mute":0.62}	LOOP：长直外套与收束内搭、锥裤的比例；HEIR：海军蓝长外套传统结构	unknown	藏蓝长外套内搭燕麦侧抽绳短袖，浅棕锥裤、白包及棕色靴。裤量比阔腿版收窄，外套提供层次；保温程度未知，不外推冬季。
o0083	ai_candidate	pants	short_cardigan_print_shirt_decorated_tapered_pants	top,bottom	2	cream_taupe_black	ivory,taupe,black	smart_casual	everyday_with_statement	typical	spring,autumn	social,creative	{"heir":0.76,"film":0.72,"jade":0.51,"mute":0.35}	HEIR：短针织与装饰衬衫保有精致复古；花纹衬衫加裤侧装饰并非JADE的克制纵线	unknown	米灰短开衫叠大幅图案衬衫，乳白锥裤侧边也有装饰，黑托特和棕后绊鞋相对安静。色数控制但主服装有两个细节焦点，列鲜明表达不列易穿。
o0084	ai_candidate	dress	waisted_square_neck_short_a_dress	dress	1	navy_cream_trim	navy	smart_casual	everyday_with_statement	typical	summer	social,daily	{"heir":0.87,"melt":0.74,"loop":0.67}	HEIR：海军蓝撞色包边、金扣和口袋的学院语汇；MELT：短收腰A形比例	unknown	藏蓝方领无袖短连衣裙以奶白包边和金扣为主要装饰，配黑抽绳包、棕玛丽珍和细框眼镜。鞋包没有另增高强度图案，单一焦点成立。
o0085	ai_candidate	dress	belted_shirt_midi	dress	1	warm_oatmeal_cream_burgundy	oatmeal	dressy	occasion_with_statement	typical	spring,autumn	social	{"heir":0.75,"film":0.62,"ease":0.60,"bolt":0.46}	HEIR：衬衫领和系腰长裙的经典结构；装饰鞋、眼镜带复古味但并非整套戏剧剪裁	unknown	燕麦长袖衬衫裙系腰带，乳白软包，酒红奶白装饰高跟鞋及彩色镜框成为点缀。主裙很基础，不能因换繁复鞋便算新主人格配方。
o0086	ai_candidate	dress	belted_shirt_a_midi	dress	1	ice_blue_cream_tan	ice_blue	smart_casual	everyday	easy	spring,autumn	commute,daily,social	{"heir":0.80,"iced":0.77,"loop":0.74,"ease":0.67}	HEIR：领衫系腰结构；ICED：冷浅色与整齐纵扣共同支持；单纯蓝色不是唯一依据	unknown	浅蓝长袖系腰衬衫裙配乳白软包、浅棕后绊鞋和细框眼镜。裙摆适度A形，饰物少，颜色和结构均适合易穿层。
o0087	ai_candidate	dress	fitted_strap_straight_midi	dress	1	navy_tan	navy	smart_casual	everyday	easy	summer	social,daily	{"heir":0.76,"mute":0.76,"loop":0.70,"melt":0.60}	HEIR：干净收腰领口和玛丽珍；MUTE：低装饰深色直线；无强肩不高判NOIR	unknown	藏蓝宽肩带方领直中裙，棕色软包和灰褐玛丽珍，眼镜有少量暖色。主裙收腰但不夸张，鞋包安静，适合夏季日常社交。
o0088	ai_candidate	dress	sleeveless_straight_midi	dress	1	tonal_navy_taupe	navy	smart_casual	everyday	easy	summer	daily,commute	{"mute":0.83,"heir":0.74,"loop":0.73}	MUTE：无袖直中裙几乎无装饰；HEIR：圆领和乐福的经典语汇较弱于金扣学院款	unknown	藏蓝高圆领无袖直中裙，蓝抽褶软包、灰褐乐福和细框镜。与方领收腰裙有领口及腰量差别，但同色直裙连续出现仍会近似。
o0089	ai_candidate	dress	belted_puff_sleeve_shirt_a_dress	dress	1	ice_blue_burgundy_cream	ice_blue	smart_casual	everyday_with_statement	typical	spring,autumn	social	{"heir":0.82,"melt":0.72,"iced":0.63,"bolt":0.48}	HEIR：系腰衬衫裙与酒红玛丽珍；MELT：鼓袖A摆；装饰包提升表达而非改变整个结构	unknown	蓝色系腰衬衫裙有更鼓的袖身与A摆，配酒红玛丽珍和繁复奶白酒红包、彩框眼镜。与o0086为近似主结构，区别主要在袖量和饰物。
o0090	ai_candidate	pants	oversized_displaced_shirt_tapered_pants	top,bottom	1	low_saturation_taupe_olive	taupe,olive	casual	everyday_with_statement	typical	spring,autumn	daily,creative	{"wabi":0.84,"void":0.74,"ease":0.65,"film":0.62}	WABI：自然皱感、朴素不规则片层；VOID：宽松错位；单靠灰棕并不成立，实际下摆和拼片提供证据	unknown	原尺寸看到灰米拼片衬衫自身的不规则多片下摆、橄榄口袋和挽袖，配简洁灰锥裤、素桶包及软布拼接鞋。一个主焦点，下装收束，可作适度表达。
o0091	ai_candidate	pants	straight_sleeveless_shirt_tapered_pants	top,bottom	1	ivory_taupe_earth_accent	ivory,taupe	casual	everyday	easy	summer	daily,travel	{"ease":0.81,"loop":0.74,"heir":0.68,"wabi":0.47}	EASE：轻松袖空、自然织物观感和锥裤；WABI只在拼接包有少量证据，主衣不应高判	unknown	乳白无袖尖领直衬衫，灰棕锥裤和棕色乐福，灰蓝棕拼接半月包。包有纹理而主服装简单，整体易穿；同锥裤配方需控制重复。
o0092	ai_candidate	pants	fitted_crew_top_wide_cream_pants	top,bottom	1	taupe_ivory	taupe,ivory	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.79,"mute":0.76,"loop":0.76,"heir":0.68}	EASE：上合下宽与柔软浅色；MUTE：低装饰；没有刻意不规则结构，不能因灰米色归WABI	unknown	灰褐合体圆领长袖与奶白宽裤、白软包及浅棕后绊鞋。上下松量有差异，简洁平衡，但和同型素色长袖宽裤属于近似组。
o0093	ai_candidate	pants	loose_blouse_soft_wide_pants	top,bottom	1	pale_peach_taupe	pale_peach,taupe	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.84,"wabi":0.65,"flou":0.64,"loop":0.61}	EASE：柔软宽量和不强调腰线；WABI：皱感鞋裤的自然表面；并无多层破坏结构	unknown	浅桃色松尖领衬衫配灰棕软阔腿，深灰软包和橄榄灰布面鞋。自然表面、宽松比例一致，浅上深下清楚，不把全身松量自动认作不合理。
o0094	ai_candidate	pants	patch_draped_top_fluid_wide_pants	top	1	muted_brown_taupe_blue_ivory	brown,taupe,ivory	casual	everyday_with_statement	typical	spring,autumn	creative,social	{"wabi":0.78,"void":0.78,"film":0.63,"ease":0.48}	WABI/VOID：低彩不规则片层、宽松垂摆；主衣破坏度明显，不能当EASE基础日常	unknown	棕灰蓝拼片宽上装下摆不规则，奶白柔软长阔裤、白软包及浅色运动鞋安静承接。拼接集中在上衣，整体可解释，但更适合创意场景。
o0095	ai_candidate	pants	boxy_short_tee_soft_drawstring_pants	top,bottom	1	taupe_pale_pink	taupe,pale_pink	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.76,"melt":0.68,"loop":0.60,"wabi":0.41}	EASE：箱形T与抽绳软裤；MELT：柔粉与圆润裤量；无独特禅意结构	unknown	灰棕短宽T配浅粉抽绳阔腿，棕白拼色软包及灰棕长靴。鞋的正式度高于软裤但颜色呼应，列过渡季表达，不把粉色裤直接等同NEON。
o0096	ai_candidate	pants	oversized_patch_shirt_patch_wide_jeans	top,bottom	1	muted_olive_taupe_denim_brown	taupe,olive,washed_blue,brown	casual	statement_not_daily	explore	spring,autumn	creative	{"void":0.81,"wabi":0.75,"film":0.64,"oops":0.57,"ease":0.35}	VOID：宽松错位片层；WABI：低彩旧感材质；两处拼接虽呼应却不适合EASE默认日常	unknown	原尺寸确认不规则拼片衬衫与多面料宽牛仔构成两个焦点，橄榄棕灰蓝互相呼应，白包和素棕靴缓冲。实验组合可保留，需防止作为自然简约人格日常推荐。
