token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0673	ai_candidate	skirt	blush_plain_shirt_blue_asymmetric_tiered_skirt	bottom,top	1	blush_blue	blush,blue	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.72,"melt":0.65,"flou":0.56}	普通浅粉衬衫压住蓝裙斜层片的复杂度，柔和长线来自主衣而非仅粉色配件	unknown	浅粉翻领衬衫、蓝色斜层长裙、粉绿薄纱小包和灰褐长靴；裙为单色层次，不能写成满身花纱。
o0674	ai_candidate	skirt	ivory_fitted_mockneck_regular_tiered_skirt	top,bottom	1	ivory	ivory	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.77,"mute":0.60,"melt":0.55,"flou":0.42}	素高领贴身上衣与常规三层白裙、运动鞋偏安静柔和，缺少漂浮多片结构	unknown	奶白素长袖、奶白三层长裙、浅粉素肩包与白运动鞋。粉只在包上，不当作整套主衣偏好色。
o0675	ai_candidate	skirt	pastel_layer_blouse_ivory_regular_tiered_skirt	top,bottom	1	pastel_ivory	ivory,blush,sage	statement	statement_not_daily	typical	spring,autumn	social,creative	{"flou":0.78,"melt":0.69,"ease":0.46}	花纱上衣不规则层片为主视觉，规则白裙和素包鞋保留缓冲	unknown	粉绿垂片宽短袖上衣、乳白三层裙、粉素包和白运动鞋；上衣胸腹白色覆层在图可见，不沿用另一件无内层罩衫的判断。真人防透仍未知。
o0676	ai_candidate	skirt	ivory_peterpan_puff_blouse_pastel_wrap_skirt	bottom,top	1	ivory_blush_sage	ivory,blush,sage	statement	statement_not_daily	typical	spring,autumn	social,creative	{"melt":0.79,"flou":0.75,"ease":0.40}	圆领泡袖与粉绿斜层裙统一柔甜语汇，素白上衣控制上身图案	unknown	原图可见密实奶白圆领排扣衬衫、粉绿花纱裹片长裙、粉白绒感包和粉带尖头鞋；裙髋粉色密实覆片和内层可见，不保证所有光照防透。
o0677	needs_review	skirt	sheer_floral_bell_top_pastel_wrap_skirt	top,bottom	1	taupe_blush_sage	taupe,blush,sage	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"flou":0.82,"melt":0.66}	上下斜花纱与喇叭袖呼应浪漫层次，但风格一致不能替代身体覆盖验证	opaque_inner_unverified	原图灰粉贴体上衣胸腰斜花边与大钟袖，下接粉绿裹片裙、软粉白包和花纱短靴；核对上衣g0343，其胸腹透视未确认独立不透内搭，先保留复核。
o0678	ai_candidate	skirt	ivory_bow_peplum_knit_pastel_panel_skirt	bottom,top	1	ivory_blush_sage	ivory,blush,sage	statement	statement_not_daily	typical	spring,autumn	social,creative	{"melt":0.79,"flou":0.73,"ease":0.43}	密实蝴蝶结针织收住上身，长裙粉绿多层是主要飘动区域	unknown	奶白圆领蝴蝶结荷叶下摆针织、粉绿层片长裙、粉白软包与灰褐长靴；下装核对为裙g0583而非相似花纱裤，图中也无可辨裤裆。
o0679	ai_candidate	pants	wide_short_coat_puff_knit_blush_balloon_pants	outer,bottom,top	2	ivory_blush	ivory,blush	statement	statement_not_daily	explore	spring,autumn	social,creative	{"melt":0.76,"flou":0.65,"ease":0.48}	宽短外套、粉色软气球裤和柔甜内衫同属软量表达；比窄西装包大袖更有容积余量	unknown	原图外套袖身明显宽，内衫仅袖下段蓬量，胸身密实；配粉白包与花纱高靴。保留主题探索候选，不将图片间距当真人叠穿验证。
o0680	needs_review	pants	fitted_collarless_blazer_wide_gathered_blouse_straight_jeans	outer,top,bottom	2	ivory_blue	ivory,blue	polished	everyday_with_statement	explore	spring,autumn	unknown	{"melt":0.49,"ease":0.54,"heir":0.45}	浅色素层本可安静，但窄袖收腰壳体与宽褶衬衫的体积不一致	outer_inner_volume_unverified	原图是窄直袖奶白无领西装、蓝色大褶宽袖衬衫、白直筒牛仔与白桶包、粉白绒雪靴；需确认袖身余量，不能直接放行日常叠穿。
o0681	ai_candidate	pants	blush_wide_coat_fitted_knit_ivory_wide_pants	outer,bottom	2	blush_ivory	blush,ivory	polished	everyday_with_statement	typical	spring,autumn	commute,social	{"melt":0.66,"heir":0.58,"ease":0.65}	素贴身针织与宽外套、宽裤形成合理松紧层次，粉色并非唯一风格证据	unknown	浅粉宽领外套、粉灰贴体圆领针织、白宽裤、粉素肩包和粉带细跟鞋；内层没有另一套大主教袖问题。
o0682	suggested_exclude	pants	peterpan_coat_sheer_flower_blouse_tulle_panel_jeans	top,bottom,outer	2	ivory_pastel_blue	ivory,blush,sage,blue	statement	statement_not_daily	experimental	spring,autumn	creative	{"flou":0.85,"melt":0.65,"bolt":0.45}	外套圆领粉边、花纱衬衫、裤侧纱片以及花纱包靴均争抢焦点；人格鲜明不代表整组应上线	multiple_focal_overload,opaque_inner_unverified	原图下装有两条牛仔裤腿与大花纱侧片，不是裙；上衣g0359透视覆盖待验，鞋包重复密集花纱。建议减去多个装饰焦点并补明确内搭后重新审，不因外套宽就掩盖其他问题。
o0683	ai_candidate	pants	blush_v_cardigan_small_flower_blouse_blue_straight_jeans	top,outer,bottom	2	blush_ivory_blue	blush,ivory,blue	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"melt":0.69,"ease":0.66,"flou":0.43}	素V开衫、碎花小圆领和直筒牛仔把柔甜控制在上身局部	unknown	浅粉开衫配密实浅花圆领衬衫、蓝直筒牛仔、白桶包和灰褐短靴；没有大面积花纱裤或透明罩衫，不继承邻套风险。
o0684	needs_review	pants	fitted_blazer_sheer_bell_blouse_blue_wide_pants	outer,top,bottom	2	taupe_blue_pastel	taupe,blue,blush,sage	statement	statement_not_daily	explore	spring,autumn	social,creative	{"flou":0.68,"melt":0.53,"ease":0.40}	柔花内层与素西装尝试软硬对比，但露胸V开口和袖量必须先解决	opaque_inner_unverified,outer_inner_volume_unverified	原图粉灰窄袖无领西装下是g0032透明V系带宽钟袖罩衫，无独立不透内搭，配蓝宽裤、花纱包及灰褐长靴；西装开口不能被当作已覆盖胸腹。
o0685	ai_candidate	dress	pastel_corset_irregular_short_dress_sneakers	dress	1	blush_sage_ivory	blush,sage,ivory	statement	statement_not_daily	explore	spring,summer	social,creative	{"flou":0.80,"melt":0.77,"oops":0.46}	束身花纱短裙与白运动鞋可形成轻松混搭，裙非拖地礼服，不能机械套用晚礼鞋包冲突	unknown	原图粉绿束身吊带不规则短中裙、粉素包、小深蓝耳饰和白运动鞋；上身密实覆层可见，鞋的日常感降低正式度而非自动构成错误。
o0686	needs_review	dress	plain_blush_short_sleeve_midi_furry_snowboots	dress	1	blush	blush	polished	everyday_with_statement	explore	unknown	unknown	{"mute":0.62,"heir":0.56,"melt":0.44}	主衣是素圆领收腰直裙，粉绒包靴不足以让其变为强蓬浮风格；露臂与雪靴使用条件不明	season_layering_unresolved	原图浅粉短袖前下摆开衩中长裙、绒感粉白包、小灰蝴蝶结胸针与厚绒雪靴；未搭外层，不能给出整套冬季或炎热夏季适配承诺。
o0687	ai_candidate	dress	ivory_blush_knit_corset_tiered_short_dress	dress	1	ivory_blush	ivory,blush	statement	statement_not_daily	typical	spring,autumn	social,creative	{"melt":0.85,"flou":0.68}	密实针织束身与双色短层裙、同主题花靴形成柔甜表达，深蓝小胸针只是点缀	unknown	原图奶白粉色吊带束身短裙，针织胸腹实体可见，配粉白软包、深蓝蝴蝶结胸针与花纱短靴；不将配件蓝色计为主衣命中。
o0688	ai_candidate	dress	ivory_bias_slip_long_dress_slim_belt_boots	dress	1	ivory	ivory	polished	everyday_with_statement	explore	spring,autumn	social	{"melt":0.62,"heir":0.61,"ease":0.56,"flou":0.37}	素斜裁长裙为连续柔线，软包与低跟靴降低礼服感；不是多层花纱体系	unknown	原图素奶白吊带长裙、粉白软包、一条独立细白腰带和灰褐长靴。裙本身无第二条自带腰带，不沿用双腰饰问题；图像不能保证走动裙摆与靴筒落位。
o0689	ai_candidate	dress	pastel_corset_short_dress_flower_tall_boots	dress	1	blush_sage_ivory	blush,sage,ivory	statement	statement_not_daily	typical	spring,autumn	social,creative	{"melt":0.80,"flou":0.80}	花纱束身短裙与同语汇长靴形成完整主题，软包保持体积安静	unknown	粉绿不规则花纱吊带短裙、粉白软包、小蝴蝶结饰与花纱长靴；与o0685共主裙，不能仅换鞋包就算全新品类。
o0690	needs_review	dress	plain_blush_short_sleeve_midi_snowboots_bucket_bag	dress	1	blush	blush	polished	everyday_with_statement	explore	unknown	unknown	{"mute":0.64,"heir":0.57,"melt":0.39}	素粉直裙仍是克制主线，换成桶包眼镜并未解决露臂裙与厚雪靴的季节条件	season_layering_unresolved	浅粉短袖开衩中长裙、白桶包、眼镜与粉白绒雪靴；与o0686共裙靴，需明确使用环境或加合适外层，不能自动作为全季穿搭。
o0691	ai_candidate	pants	blue_fine_pattern_shirt_navy_wide_pants	top,bottom	1	blue_navy	blue,navy	casual	everyday_with_statement	easy	spring,autumn	daily,travel	{"film":0.61,"loop":0.65,"wabi":0.41,"ease":0.61}	蓝色细纹衬衫与常规宽裤偏轻复古休闲，没有大破片解构主衣	unknown	蓝色微纹翻领衬衫、藏蓝宽裤、灰褐拼接软包和蓝灰运动鞋；微纹题材未在缩略图可靠识别，保留未知，不写成具体花种。
o0692	ai_candidate	pants	charcoal_gathered_stand_collar_blouse_navy_wide_pants	top,bottom	1	charcoal_navy	charcoal,navy	casual	everyday	easy	spring,autumn	daily,travel	{"mute":0.69,"loop":0.69,"ease":0.68,"film":0.35,"wabi":0.31}	素褶领宽衬衫和素宽裤偏松弛克制，灰棕拼接包不能替代主衣旧感结构	unknown	炭灰素小立领褶衬衫、藏蓝宽裤、灰褐拼接包和蓝灰运动鞋；与o0691只换上衣，不能继承前者的主衣微纹证据。
o0693	ai_candidate	pants	charcoal_brown_draped_raw_panel_top_plain_wide_pants	top,bottom	1	charcoal_brown	charcoal,brown,navy	statement	everyday_with_statement	typical	spring,autumn	daily,creative	{"void":0.87,"wabi":0.65,"film":0.58,"ease":0.32}	垂堆领、破边斜片和宽松袖是实际解构证据，素裤与素肩包提供稳定底座	unknown	原图灰褐蓝不对称多片上衣，胸前深色内覆可见，配炭灰常规宽裤、灰素月牙包和做旧拼接跑鞋；服装内建片层不增加独立outer件数。
o0694	ai_candidate	pants	fitted_faux_layer_patch_shirt_plain_wide_pants	top,bottom	1	charcoal_brown	charcoal,brown,navy	statement	everyday_with_statement	typical	spring,autumn	daily,creative	{"void":0.85,"wabi":0.61,"film":0.60,"ease":0.29}	多重错位门襟与分段袖塑造收身解构轮廓，与上一套宽垂领并非仅换色	unknown	原图灰褐蓝错片收腰衬衫式上装，胸腹布层连续，配炭灰宽裤、素月牙包和做旧跑鞋；核对为单品g0072的内建假层，不凭多领口虚构另有未绑定外套。
o0695	ai_candidate	pants	navy_plain_knit_charcoal_wrapped_panel_pants	bottom,top	1	navy_charcoal_brown	navy,charcoal,brown	statement	everyday_with_statement	typical	spring,autumn	daily,creative	{"void":0.78,"wabi":0.64,"film":0.62,"ease":0.42}	素海军蓝针织压住下半身破边大包片，复杂度集中在裤装	unknown	蓝素圆领针织、灰褐破边侧包片阔腿裤、炭灰桶包与做旧跑鞋；明显两裤腿，不能按裹裙统计。长裤落地余量需真人验证。
o0696	ai_candidate	pants	ivory_ink_pointcollar_blouse_charcoal_panel_pants	top,bottom	1	ivory_charcoal_brown	ivory,charcoal,brown	statement	statement_not_daily	explore	spring,autumn	social,creative	{"void":0.73,"jade":0.60,"wabi":0.57,"film":0.47}	疏墨竹与小红穗提供东方图案线索，普通尖领并非中式立领；与破片裤是跨语汇探索而非默认侘寂基础	unknown	原图奶白尖领墨枝小红花长袖、灰褐包片阔腿裤、炭灰桶包和做旧跑鞋。上身图案稀疏，素包缓冲双主衣；红仅小饰，不当主色。
